Numéro;Type de Ligne;Niveau;Texte;Quantité;Montant
1150;2;1;"Total Avoir Ticket";1,00;18,50 €
1151;2;1;"Total Modification Note";12,00;222,00 €
1152;0;0;"";0,00;0,00 €
1153;1;1;"ONGLET";0,00;0,00 €
1154;2;1;"Total Net";59,00;1160,37 €
1155;2;1;"Total Brut";59,00;1172,11 €
1156;2;1;" dont Ventes";53,00;1160,37 €
1157;2;1;" dont Remises";6,00;11,74 €
1158;2;1;"Total Avoir Ticket";1,00;19,90 €
1159;2;1;"Total Modification Note";20,00;398,00 €
1160;0;0;"";0,00;0,00 €
1161;1;1;"OS MOELLE SUPP.";0,00;0,00 €
1162;2;1;"Total Net";39,00;143,93 €
1163;2;1;"Total Brut";39,00;144,30 €
1164;2;1;" dont Ventes";38,00;143,93 €
1165;2;1;" dont Remises";1,00;0,37 €
1166;2;1;"Total Perte";1,00;3,70 €
1167;2;1;"Total Modification Note";5,00;18,50 €
1168;0;0;"";0,00;0,00 €
1169;1;1;"PANACHE DU BOUCHER";0,00;0,00 €
1170;2;1;"Total Net";108,00;1743,05 €
1171;2;1;"Total Brut";108,00;1747,20 €
1172;2;1;" dont Ventes";74,00;1576,65 €
1173;2;1;" dont Menus";32,00;166,40 €
1174;2;1;" dont Remises";2,00;4,15 €
1175;2;1;"Total Perte";4,00;20,80 €
1176;2;1;"Total Modification Note";21,00;296,40 €
1177;0;0;"";0,00;0,00 €
1178;1;1;"PAVE RUMSTECK";0,00;0,00 €
1179;2;1;"Total Net";62,00;1090,72 €
1180;2;1;"Total Brut";62,00;1092,51 €
1181;2;1;" dont Ventes";54,00;1090,72 €
1182;2;1;" dont Menus";7,00;0,00 €
1183;2;1;" dont Remises";1,00;1,79 €
1184;2;1;"Total Perte";2,00;19,90 €
1185;2;1;"Total Modification Note";9,00;159,20 €
1186;0;0;"";0,00;0,00 €
1187;1;1;"RUSTIQUE MAQUI.";0,00;0,00 €
1188;2;1;"Total Net";58,00;978,51 €
1189;2;1;"Total Brut";58,00;980,20 €
1190;2;1;" dont Ventes";57,00;978,51 €
1191;2;1;" dont Remises";1,00;1,69 €
1192;2;1;"Total Annulations";1,00;16,90 €
1193;2;1;"Total Modification Note";13,00;219,70 €
1194;0;0;"";0,00;0,00 €
1195;1;1;"SUPP FOIE GRAS POELE";0,00;0,00 €
1196;2;1;"Total Net";5,00;29,50 €
1197;2;1;"Total Brut";6,00;35,40 €
1198;2;1;" dont Ventes";5,00;29,50 €
1199;2;1;" dont Offert Client";1,00;5,90 €
1200;2;1;"Total Modification Note";2,00;11,80 €
1201;0;0;"";0,00;0,00 €
1202;1;1;"SUPP SAUCE";0,00;0,00 €
1203;2;1;"Total Net";83,00;82,50 €
1204;2;1;"Total Brut";84,00;84,00 €
1205;2;1;" dont Ventes";78,00;82,50 €
1206;2;1;" dont Remises";5,00;0,50 €
1207;2;1;" dont Offert Client";1,00;1,00 €
1208;2;1;"Total Annulations";2,00;2,00 €
1209;2;1;"Total Perte";4,00;4,00 €
1210;2;1;"Total Avoir Ticket";7,00;7,00 €
1211;2;1;"Total Modification Note";25,00;25,00 €
1212;0;0;"";0,00;0,00 €
1213;1;1;"SURPRISE DU BOUCHER";0,00;0,00 €
1214;2;1;"Total Net";160,00;895,86 €
1215;2;1;"Total Brut";160,00;900,60 €
1216;2;1;" dont Ventes";56,00;895,86 €
1217;2;1;" dont Menus";103,00;0,00 €
1218;2;1;" dont Remises";1,00;4,74 €
1219;2;1;"Total Annulations";2,00;15,80 €
1220;2;1;"Total Erreur de saisie";1,00;15,80 €
1221;2;1;"Total Avoir Ticket";8,00;126,40 €
1222;2;1;"Total Modification Note";36,00;142,20 €
1223;0;0;"";0,00;0,00 €
1224;1;1;"TRESOR LOUCHEBEM";0,00;0,00 €
1225;2;1;"Total Net";47,00;1449,21 €
1226;2;1;"Total Brut";47,00;1452,30 €
1227;2;1;" dont Ventes";46,00;1449,21 €
1228;2;1;" dont Remises";1,00;3,09 €
1229;2;1;"Total Avoir Ticket";2,00;61,80 €
1230;2;1;"Total Modification Note";7,00;216,30 €
1231;0;0;"";0,00;0,00 €
1232;1;1;"TRIPLE CLASSIC BURGER";0,00;0,00 €
1233;2;1;"Total Net";2,00;41,20 €
1234;2;1;" dont Ventes";2,00;41,20 €
1235;2;1;"Total Modification Note";4,00;82,40 €
1236;0;0;"";0,00;0,00 €
1237;1;1;"TRIPLE CROUSTI BURGER";0,00;0,00 €
1238;2;1;"Total Net";2,00;43,51 €
1239;2;1;"Total Brut";2,00;45,80 €
1240;2;1;" dont Ventes";1,00;43,51 €
1241;2;1;" dont Remises";1,00;2,29 €
1242;2;1;"Total Modification Note";1,00;22,90 €
1243;0;0;"";0,00;0,00 €
1244;4;0;"Net VIANDES HORS PROMO";1522,00;23455,36 €
1245;4;0;"Brut VIANDES HORS PROMO";1525,00;23584,53 €
1246;4;0;" dont Ventes";1273,00;23288,96 €
1247;4;0;" dont Menus";194,00;166,40 €
1248;4;0;" dont Remises";55,00;120,27 €
1249;4;0;" dont Offert Client";3,00;8,90 €
1250;4;0;"Annulations";9,00;101,80 €
1251;4;0;"Perte";15,00;88,00 €
1252;4;0;"Erreur de saisie";1,00;15,80 €
1253;4;0;"Avoir Ticket";38,00;520,00 €
1254;4;0;"Modification Note";306,00;4358,30 €
1255;0;0;"";0,00;0,00 €
1256;3;3;"Net VIANDES HORS PROMOS";1757,00;26915,01 €
1257;3;3;"Brut VIANDES HORS PROMOS";1760,00;27048,23 €
1258;3;3;" dont Ventes";1465,00;26748,61 €
1259;3;3;" dont Menus";234,00;166,40 €
1260;3;3;" dont Remises";58,00;124,32 €
1261;3;3;" dont Offert Client";3,00;8,90 €
1262;3;3;"Annulations VIANDES HORS PROMOS";9,00;101,80 €
1263;3;3;"Perte VIANDES HORS PROMOS";15,00;88,00 €
1264;3;3;"Erreur de saisie VIANDES HORS PROMOS";2,00;18,80 €
1265;3;3;"Avoir Ticket VIANDES HORS PROMOS";46,00;588,40 €
1266;3;3;"Modification Note VIANDES HORS PROMOS";343,00;4851,10 €
1267;0;0;"";0,00;0,00 €
1268;1;0;"VIANDES PROMO";0,00;0,00 €
1269;1;1;"BURGER ESTIVAL";0,00;0,00 €
1270;2;1;"Total Net";1,00;0,00 €
1271;2;1;" dont Menus";1,00;0,00 €
1272;0;0;"";0,00;0,00 €
1273;4;0;"Net VIANDES PROMO";1,00;0,00 €
1274;4;0;" dont Menus";1,00;0,00 €
1275;0;0;"";0,00;0,00 €
1276;3;2;"Net VIANDES";1758,00;26915,01 €
1277;3;2;"Brut VIANDES";1761,00;27048,23 €
1278;3;2;" dont Ventes";1465,00;26748,61 €
1279;3;2;" dont Menus";235,00;166,40 €
1280;3;2;" dont Remises";58,00;124,32 €
1281;3;2;" dont Offert Client";3,00;8,90 €
1282;3;2;"Annulations VIANDES";9,00;101,80 €
1283;3;2;"Perte VIANDES";15,00;88,00 €
1284;3;2;"Erreur de saisie VIANDES";2,00;18,80 €
1285;3;2;"Avoir Ticket VIANDES";46,00;588,40 €
1286;3;2;"Modification Note VIANDES";343,00;4851,10 €
1287;0;0;"";0,00;0,00 €
1288;3;1;"Net SOLIDES";5250,00;54283,78 €
1289;3;1;"Brut SOLIDES";5264,00;54604,03 €
1290;3;1;" dont Ventes";4080,00;53964,08 €
1291;3;1;" dont Menus";1039,00;319,70 €
1292;3;1;" dont Remises";131,00;214,50 €
1293;3;1;" dont Offert Client";14,00;105,75 €
1294;3;1;"Annulations SOLIDES";79,50;480,70 €
1295;3;1;"Perte SOLIDES";69,00;340,40 €
1296;3;1;"Erreur de saisie SOLIDES";99,00;838,90 €
1297;3;1;"Avoir Ticket SOLIDES";159,00;1168,55 €
1298;3;1;"Modification Note SOLIDES";1183,00;9882,50 €
1299;0;0;"";0,00;0,00 €
1300;3;0;"Net Global";5250,00;54283,78 €
1301;3;0;"Brut Global";5264,00;54604,03 €
1302;3;0;" dont Ventes";4080,00;53964,08 €
1303;3;0;" dont Menus";1039,00;319,70 €
1304;3;0;" dont Remises";131,00;214,50 €
1305;3;0;" dont Offert Client";14,00;105,75 €
1306;3;0;"Annulations Global";79,50;480,70 €
1307;3;0;"Perte Global";69,00;340,40 €
1308;3;0;"Erreur de saisie Global";99,00;838,90 €
1309;3;0;"Avoir Ticket Global";159,00;1168,55 €
1310;3;0;"Modification Note Global";1183,00;9882,50 €
1311;0;0;"";0,00;0,00 €
