Numéro;Type de Ligne;Niveau;Texte;Quantité;Montant
1206;2;1;Total Erreur de saisie;2,00;0,00 €
1207;2;1;Total Avoir Ticket;30,00;0,00 €
1208;2;1;Total Modification Note;485,00;0,00 €
1209;0;0;;0,00;0,00 €
1210;1;1; FRITES - HARICOTS V;0,00;0,00 €
1211;2;1;Total Net;33,00;0,00 €
1212;2;1; dont Ventes;33,00;0,00 €
1213;2;1;Total Modification Note;7,00;0,00 €
1214;0;0;;0,00;0,00 €
1215;1;1;2 PERS;0,00;0,00 €
1216;2;1;Total Annulations;1,00;0,00 €
1217;2;1;Total Modification Note;26,00;0,00 €
1218;0;0;;0,00;0,00 €
1219;1;1;3 PERS;0,00;0,00 €
1220;2;1;Total Avoir Ticket;1,00;0,00 €
1221;2;1;Total Modification Note;4,00;0,00 €
1222;0;0;;0,00;0,00 €
1223;1;1;4 PERS;0,00;0,00 €
1224;2;1;Total Avoir Ticket;1,00;0,00 €
1225;2;1;Total Modification Note;3,00;0,00 €
1226;0;0;;0,00;0,00 €
1227;1;1;5 PERS;0,00;0,00 €
1228;2;1;Total Avoir Ticket;1,00;0,00 €
1229;2;1;Total Modification Note;1,00;0,00 €
1230;0;0;;0,00;0,00 €
1231;1;1;=> CROQ APERO;0,00;0,00 €
1232;2;1;Total Modification Note;2,00;0,00 €
1233;0;0;;0,00;0,00 €
1234;1;1;=> FROMAGERE;0,00;0,00 €
1235;2;1;Total Modification Note;8,00;0,00 €
1236;0;0;;0,00;0,00 €
1237;1;1;=> TRADITIONNELLE;0,00;0,00 €
1238;2;1;Total Modification Note;6,00;0,00 €
1239;0;0;;0,00;0,00 €
1240;1;1;ALLONGE;0,00;0,00 €
1241;2;1;Total Erreur de saisie;1,00;0,00 €
1242;2;1;Total Avoir Ticket;1,00;0,00 €
1243;2;1;Total Modification Note;5,00;0,00 €
1244;0;0;;0,00;0,00 €
1245;1;1;ANANAS;0,00;0,00 €
1246;2;1;Total Modification Note;1,00;0,00 €
1247;0;0;;0,00;0,00 €
1248;1;1;ATTENTE APERO;0,00;0,00 €
1249;2;1;Total Modification Note;1,00;0,00 €
1250;0;0;;0,00;0,00 €
1251;1;1;AVEC DESSERT;0,00;0,00 €
1252;2;1;Total Annulations;2,00;0,00 €
1253;2;1;Total Erreur de saisie;1,00;0,00 €
1254;2;1;Total Avoir Ticket;2,00;0,00 €
1255;2;1;Total Modification Note;22,00;0,00 €
1256;0;0;;0,00;0,00 €
1257;1;1;AVEC GLACE;0,00;0,00 €
1258;2;1;Total Modification Note;5,00;0,00 €
1259;0;0;;0,00;0,00 €
1260;1;1;AVEC OIGNONS;0,00;0,00 €
1261;2;1;Total Modification Note;1,00;0,00 €
1262;0;0;;0,00;0,00 €
1263;1;1;BARBE A PAPA;0,00;0,00 €
1264;2;1;Total Modification Note;5,00;0,00 €
1265;0;0;;0,00;0,00 €
1266;1;1;CAFE;0,00;0,00 €
1267;2;1;Total Modification Note;5,00;0,00 €
1268;0;0;;0,00;0,00 €
1269;1;1;CASSIS;0,00;0,00 €
1270;2;1;Total Modification Note;7,00;0,00 €
1271;0;0;;0,00;0,00 €
1272;1;1;CHOCOLAT;0,00;0,00 €
1273;2;1;Total Modification Note;27,00;0,00 €
1274;0;0;;0,00;0,00 €
1275;1;1;CITRON;0,00;0,00 €
1276;2;1;Total Avoir Ticket;3,00;0,00 €
1277;2;1;Total Modification Note;30,00;0,00 €
1278;0;0;;0,00;0,00 €
1279;1;1;CLIENT PRESSE;0,00;0,00 €
1280;2;1;Total Avoir Ticket;3,00;0,00 €
1281;0;0;;0,00;0,00 €
1282;1;1;CLIENT TRES PRESSE;0,00;0,00 €
1283;2;1;Total Avoir Ticket;5,00;0,00 €
1284;0;0;;0,00;0,00 €
1285;1;1;DECA;0,00;0,00 €
1286;2;1;Total Modification Note;3,00;0,00 €
1287;0;0;;0,00;0,00 €
1288;1;1;DUO HARICOTS VERTS;0,00;0,00 €
1289;2;1;Total Avoir Ticket;1,00;0,00 €
1290;2;1;Total Modification Note;9,00;0,00 €
1291;0;0;;0,00;0,00 €
1292;1;1;EMBEURREE - H. VERTS;0,00;0,00 €
1293;2;1;Total Net;2,00;0,00 €
1294;2;1; dont Ventes;2,00;0,00 €
1295;2;1;Total Modification Note;1,00;0,00 €
1296;0;0;;0,00;0,00 €
1297;1;1;EMBEURREE - SLD VERTE;0,00;0,00 €
1298;2;1;Total Net;11,00;0,00 €
1299;2;1; dont Ventes;11,00;0,00 €
1300;0;0;;0,00;0,00 €
1301;1;1;EMBEURREE PDT;0,00;0,00 €
1302;2;1;Total Annulations;3,00;0,00 €
1303;2;1;Total Modification Note;18,00;0,00 €
1304;0;0;;0,00;0,00 €
1305;1;1;EN ATTENTE;0,00;0,00 €
1306;2;1;Total Erreur de saisie;1,00;0,00 €
1307;2;1;Total Modification Note;12,00;0,00 €
1308;0;0;;0,00;0,00 €
1309;1;1;ESPRESSO;0,00;0,00 €
1310;2;1;Total Erreur de saisie;1,00;0,00 €
1311;2;1;Total Avoir Ticket;1,00;0,00 €
1312;2;1;Total Modification Note;3,00;0,00 €
1313;0;0;;0,00;0,00 €
1314;1;1;FAIRE EN 1ER;0,00;0,00 €
1315;2;1;Total Erreur de saisie;2,00;0,00 €
1316;0;0;;0,00;0,00 €
1317;1;1;FRAISE;0,00;0,00 €
1318;2;1;Total Annulations;1,00;0,00 €
1319;2;1;Total Avoir Ticket;2,00;0,00 €
1320;2;1;Total Modification Note;32,00;0,00 €
1321;0;0;;0,00;0,00 €
1322;1;1;FRAMBOISE;0,00;0,00 €
1323;2;1;Total Erreur de saisie;1,00;0,00 €
1324;2;1;Total Modification Note;17,00;0,00 €
1325;0;0;;0,00;0,00 €
1326;1;1;GRENADINE;0,00;0,00 €
1327;2;1;Total Avoir Ticket;1,00;0,00 €
1328;2;1;Total Modification Note;22,00;0,00 €
1329;0;0;;0,00;0,00 €
1330;1;1;HARICOTS V. - SALADE;0,00;0,00 €
1331;2;1;Total Net;7,00;0,00 €
1332;2;1; dont Ventes;7,00;0,00 €
1333;2;1;Total Modification Note;2,00;0,00 €
1334;0;0;;0,00;0,00 €
1335;1;1;HARICOTS VERTS;0,00;0,00 €
1336;2;1;Total Erreur de saisie;1,00;0,00 €
1337;2;1;Total Avoir Ticket;2,00;0,00 €
1338;2;1;Total Modification Note;25,00;0,00 €
1339;0;0;;0,00;0,00 €
1340;1;1;MANGUE;0,00;0,00 €
1341;2;1;Total Erreur de saisie;2,00;0,00 €
1342;2;1;Total Modification Note;8,00;0,00 €
1343;0;0;;0,00;0,00 €
1344;1;1;MENTHE;0,00;0,00 €
1345;2;1;Total Annulations;1,00;0,00 €
1346;2;1;Total Modification Note;7,00;0,00 €
1347;0;0;;0,00;0,00 €
1348;1;1;MENTHE CHOC;0,00;0,00 €
1349;2;1;Total Modification Note;3,00;0,00 €
1350;0;0;;0,00;0,00 €
1351;1;1;MURE;0,00;0,00 €
1352;2;1;Total Modification Note;2,00;0,00 €
1353;0;0;;0,00;0,00 €
1354;1;1;NATURE;0,00;0,00 €
1355;2;1;Total Modification Note;3,00;0,00 €
1356;0;0;;0,00;0,00 €
1357;1;1;NE PAS FAIRE;0,00;0,00 €
1358;2;1;Total Erreur de saisie;3,00;0,00 €
1359;2;1;Total Modification Note;19,00;0,00 €
1360;0;0;;0,00;0,00 €
1361;1;1;NOIX COCO;0,00;0,00 €
1362;2;1;Total Avoir Ticket;1,00;0,00 €
1363;2;1;Total Modification Note;5,00;0,00 €
1364;0;0;;0,00;0,00 €
1365;1;1;NON PREPARE UNIQUEMENT A LA CARTE;0,00;0,00 €
1366;2;1;Total Avoir Ticket;2,00;0,00 €
1367;2;1;Total Modification Note;8,00;0,00 €
1368;0;0;;0,00;0,00 €
1369;1;1;ORGEAT;0,00;0,00 €
1370;2;1;Total Annulations;1,00;0,00 €
1371;0;0;;0,00;0,00 €
1372;1;1;PECHE;0,00;0,00 €
1373;2;1;Total Modification Note;14,00;0,00 €
1374;0;0;;0,00;0,00 €
1375;1;1;PREPARE;0,00;0,00 €
1376;2;1;Total Avoir Ticket;2,00;0,00 €
1377;2;1;Total Modification Note;26,00;0,00 €
1378;0;0;;0,00;0,00 €
1379;1;1;RHUM RAISIN;0,00;0,00 €
1380;2;1;Total Annulations;1,00;0,00 €
1381;2;1;Total Perte;2,00;0,00 €
1382;2;1;Total Avoir Ticket;1,00;0,00 €
1383;2;1;Total Modification Note;12,00;0,00 €
1384;0;0;;0,00;0,00 €
1385;1;1;RIZ;0,00;0,00 €
1386;2;1;Total Erreur de saisie;1,00;0,00 €
1387;2;1;Total Modification Note;12,00;0,00 €
1388;0;0;;0,00;0,00 €
1389;1;1;RIZ - SLD VERTE;0,00;0,00 €
1390;2;1;Total Net;4,00;0,00 €
1391;2;1; dont Ventes;4,00;0,00 €
1392;0;0;;0,00;0,00 €
1393;1;1;SALADE;0,00;0,00 €
1394;2;1;Total Annulations;1,00;0,00 €
1395;2;1;Total Avoir Ticket;2,00;0,00 €
1396;2;1;Total Modification Note;50,00;0,00 €
1397;0;0;;0,00;0,00 €
1398;1;1;SANS CHANTILLY;0,00;0,00 €
1399;2;1;Total Modification Note;4,00;0,00 €
1400;0;0;;0,00;0,00 €
1401;1;1;SANS GLACE;0,00;0,00 €
1402;2;1;Total Erreur de saisie;1,00;0,00 €
1403;2;1;Total Modification Note;3,00;0,00 €
1404;0;0;;0,00;0,00 €
1405;1;1;SANS OIGNONS;0,00;0,00 €
1406;2;1;Total Modification Note;1,00;0,00 €
1407;0;0;;0,00;0,00 €
1408;1;1;SAUCE CARAMEL;0,00;0,00 €
1409;2;1;Total Modification Note;3,00;0,00 €
1410;0;0;;0,00;0,00 €
1411;1;1;SAUCE CHOCOLAT;0,00;0,00 €
1412;2;1;Total Modification Note;6,00;0,00 €
1413;0;0;;0,00;0,00 €
1414;1;1;SERRE;0,00;0,00 €
1415;2;1;Total Modification Note;1,00;0,00 €
1416;0;0;;0,00;0,00 €
1417;1;1;SHOOTER MAYDIE;0,00;0,00 €
1418;2;1;Total Modification Note;1,00;0,00 €
1419;0;0;;0,00;0,00 €
1420;1;1;SUPP TRANCHE;0,00;0,00 €
1421;2;1;Total Avoir Ticket;1,00;0,00 €
1422;2;1;Total Modification Note;11,00;0,00 €
1423;0;0;;0,00;0,00 €
1424;1;1;THE GOLD;0,00;0,00 €
1425;2;1;Total Erreur de saisie;1,00;0,00 €
1426;0;0;;0,00;0,00 €
1427;1;1;THE VERT MENTHE;0,00;0,00 €
1428;2;1;Total Modification Note;1,00;0,00 €
1429;0;0;;0,00;0,00 €
1430;1;1;TRES CUIT;0,00;0,00 €
1431;2;1;Total Modification Note;4,00;0,00 €
1432;0;0;;0,00;0,00 €
1433;1;1;VANILLE;0,00;0,00 €
1434;2;1;Total Avoir Ticket;1,00;0,00 €
1435;2;1;Total Modification Note;48,00;0,00 €
1436;0;0;;0,00;0,00 €
1437;1;1;VOIR SERVEUR SALLE;0,00;0,00 €
1438;2;1;Total Erreur de saisie;1,00;0,00 €
1439;2;1;Total Avoir Ticket;1,00;0,00 €
1440;2;1;Total Modification Note;11,00;0,00 €
1441;0;0;;0,00;0,00 €
1442;1;1;YAOURT;0,00;0,00 €
1443;2;1;Total Avoir Ticket;1,00;0,00 €
1444;2;1;Total Modification Note;1,00;0,00 €
1445;0;0;;0,00;0,00 €
1446;4;0;Net MESSAGES;441,00;0,00 €
1447;4;0; dont Ventes;441,00;0,00 €
1448;4;0;Annulations;47,00;0,00 €
1449;4;0;Perte;31,00;0,00 €
1450;4;0;Erreur de saisie;25,00;0,00 €
1451;4;0;Avoir Ticket;101,00;0,00 €
1452;4;0;Modification Note;1730,00;0,00 €
1453;0;0;;0,00;0,00 €
1454;1;0;MESSAGES SUPP;0,00;0,00 €
1455;1;1;SUPP PEPSI;0,00;0,00 €
1456;2;1;Total Net;44,00;25,30 €
1457;2;1;Total Brut;44,00;27,00 €
1458;2;1; dont Ventes;27,00;25,30 €
1459;2;1; dont Remises;17,00;1,70 €
1460;2;1;Total Modification Note;20,00;20,00 €
1461;0;0;;0,00;0,00 €
1462;4;0;Net MESSAGES SUPP;44,00;25,30 €
1463;4;0;Brut MESSAGES SUPP;44,00;27,00 €
1464;4;0; dont Ventes;27,00;25,30 €
1465;4;0; dont Remises;17,00;1,70 €
1466;4;0;Modification Note;20,00;20,00 €
1467;0;0;;0,00;0,00 €
1468;1;0;REDUCTIONS EUROS;0,00;0,00 €
1469;1;1;ANNUL. DESS. BOUCHER;0,00;0,00 €
1470;2;1;Total Erreur de saisie;2,00;-4,00 €
1471;0;0;;0,00;0,00 €
1472;1;1;ANNUL. DESS. DES HALLES;0,00;0,00 €
1473;2;1;Total Net;8,00;-36,80 €
1474;2;1; dont Ventes;8,00;-36,80 €
1475;2;1;Total Modification Note;1,00;-4,60 €
1476;0;0;;0,00;0,00 €
1477;4;0;Net REDUCTIONS EUROS;8,00;-36,80 €
1478;4;0; dont Ventes;8,00;-36,80 €
1479;4;0;Erreur de saisie;2,00;-4,00 €
1480;4;0;Modification Note;1,00;-4,60 €
1481;0;0;;0,00;0,00 €
1482;1;0;CARPACCIOS ENTREES;0,00;0,00 €
1483;1;1;ENT CARPA BASILIC;0,00;0,00 €
1484;2;1;Total Net;9,00;0,00 €
1485;2;1; dont Menus;9,00;0,00 €
1486;2;1;Total Modification Note;3,00;0,00 €
1487;0;0;;0,00;0,00 €
1488;4;0;Net CARPACCIOS ENTREES;9,00;0,00 €
1489;4;0; dont Menus;9,00;0,00 €
1490;4;0;Modification Note;3,00;0,00 €
1491;0;0;;0,00;0,00 €
1492;1;0;CARPACCIOS PLATS;0,00;0,00 €
1493;1;1;2EME CARPA BASILIC;0,00;0,00 €
1494;2;1;Total Net;678,00;0,00 €
1495;2;1; dont Ventes;678,00;0,00 €
1496;2;1;Total Erreur de saisie;4,00;0,00 €
1497;2;1;Total Avoir Ticket;23,00;0,00 €
1498;2;1;Total Modification Note;129,00;0,00 €
1499;0;0;;0,00;0,00 €
1500;1;1;MI-CUIT BOEUF TATAKI;0,00;0,00 €
1501;2;1;Total Net;71,00;1350,07 €
1502;2;1;Total Brut;71,00;1359,65 €
1503;2;1; dont Ventes;66,00;1350,07 €
1504;2;1; dont Remises;5,00;9,58 €
1505;2;1;Total Avoir Ticket;3,00;57,45 €
1506;2;1;Total Modification Note;23,00;440,45 €
1507;0;0;;0,00;0,00 €
1508;1;1;OPE CARPA BASILIC;0,00;0,00 €
1509;2;1;Total Net;186,00;3699,41 €
1510;2;1;Total Brut;186,00;3701,40 €
1511;2;1; dont Ventes;185,00;3699,41 €
1512;2;1; dont Remises;1,00;1,99 €
1513;2;1;Total Annulations;7,00;139,30 €
1514;2;1;Total Avoir Ticket;5,00;99,50 €
1515;2;1;Total Modification Note;36,00;716,40 €
1516;0;0;;0,00;0,00 €
1517;1;1;PLAT CARPA BASILIC;0,00;0,00 €
1518;2;1;Total Net;23,00;365,70 €
1519;2;1; dont Ventes;23,00;365,70 €
1520;2;1;Total Annulations;4,00;63,60 €
1521;2;1;Total Modification Note;5,00;79,50 €
1522;0;0;;0,00;0,00 €
1523;1;1;PLAT CARPA CHEVRE;0,00;0,00 €
1524;2;1;Total Net;23,00;409,91 €
1525;2;1;Total Brut;23,00;411,70 €
1526;2;1; dont Ventes;22,00;409,91 €
1527;2;1; dont Remises;1,00;1,79 €
1528;2;1;Total Perte;1,00;17,90 €
1529;2;1;Total Avoir Ticket;3,00;53,70 €
1530;2;1;Total Modification Note;6,00;107,40 €
1531;0;0;;0,00;0,00 €
1532;1;1;SUPP GRANA PADANO;0,00;0,00 €
1533;2;1;Total Net;42,00;42,00 €
1534;2;1; dont Ventes;42,00;42,00 €
1535;2;1;Total Erreur de saisie;2,00;2,00 €
1536;2;1;Total Modification Note;1,00;1,00 €
1537;0;0;;0,00;0,00 €
1538;4;0;Net CARPACCIOS PLATS;1023,00;5867,09 €
1539;4;0;Brut CARPACCIOS PLATS;1023,00;5880,45 €
1540;4;0; dont Ventes;1016,00;5867,09 €
1541;4;0; dont Remises;7,00;13,36 €
1542;4;0;Annulations;11,00;202,90 €
1543;4;0;Perte;1,00;17,90 €
1544;4;0;Erreur de saisie;6,00;2,00 €
1545;4;0;Avoir Ticket;34,00;210,65 €
1546;4;0;Modification Note;200,00;1344,75 €
1547;0;0;;0,00;0,00 €
1548;1;0;DESSERTS;0,00;0,00 €
1549;1;1;CAFE DOUCEUR M;0,00;0,00 €
1550;2;1;Total Net;47,00;0,00 €
1551;2;1; dont Menus;47,00;0,00 €
1552;2;1;Total Erreur de saisie;1,00;0,00 €
1553;2;1;Total Avoir Ticket;1,00;0,00 €
1554;2;1;Total Modification Note;5,00;0,00 €
1555;0;0;;0,00;0,00 €
1556;1;1;CAFE PLAISIR;0,00;0,00 €
1557;2;1;Total Net;15,00;70,50 €
1558;2;1; dont Ventes;15,00;70,50 €
1559;2;1;Total Modification Note;5,00;23,50 €
1560;0;0;;0,00;0,00 €
1561;1;1;CARAMEL BEURRE SALE;0,00;0,00 €
1562;2;1;Total Avoir Ticket;1,00;0,00 €
1563;2;1;Total Modification Note;10,00;0,00 €
1564;0;0;;0,00;0,00 €
1565;1;1;CHANTILLY.;0,00;0,00 €
1566;2;1;Total Avoir Ticket;4,00;0,00 €
1567;2;1;Total Modification Note;45,00;0,00 €
1568;0;0;;0,00;0,00 €
1569;1;1;COEUR COULANT CHOCO M;0,00;0,00 €
1570;2;1;Total Net;1,00;2,90 €
1571;2;1; dont Menus;1,00;2,90 €
1572;2;1;Total Modification Note;1,00;2,90 €
1573;0;0;;0,00;0,00 €
1574;1;1;CREME BRULEE M;0,00;0,00 €
1575;2;1;Total Net;1,00;2,90 €
1576;2;1; dont Menus;1,00;2,90 €
1577;2;1;Total Modification Note;1,00;2,90 €
1578;0;0;;0,00;0,00 €
1579;1;1;DESSERT DU JOUR;0,00;0,00 €
1580;2;1;Total Net;1,00;0,00 €
1581;2;1; dont Menus;1,00;0,00 €
1582;0;0;;0,00;0,00 €
1583;1;1;DESSERT JOUR M;0,00;0,00 €
1584;2;1;Total Net;1,00;6,90 €
1585;2;1; dont Ventes;1,00;6,90 €
1586;2;1;Total Modification Note;1,00;6,90 €
1587;0;0;;0,00;0,00 €
1588;1;1;DUO VERRINES DESSERTS;0,00;0,00 €
1589;2;1;Total Net;48,00;0,00 €
1590;2;1;Total Brut;49,00;0,00 €
1591;2;1; dont Menus;48,00;0,00 €
1592;2;1; dont Offert Client;1,00;0,00 €
1593;2;1;Total Avoir Ticket;2,00;0,00 €
1594;2;1;Total Modification Note;14,00;0,00 €
1595;0;0;;0,00;0,00 €
1596;1;1;ENFANT VER. TIRAMISU;0,00;0,00 €
1597;2;1;Total Net;45,00;0,00 €
1598;2;1; dont Menus;45,00;0,00 €
1599;2;1;Total Annulations;1,00;0,00 €
1600;2;1;Total Avoir Ticket;1,00;0,00 €
1601;2;1;Total Modification Note;19,00;0,00 €
1602;0;0;;0,00;0,00 €
1603;1;1;GAUFRE BRUXELLES M;0,00;0,00 €
1604;2;1;Total Net;4,00;8,41 €
1605;2;1;Total Brut;4,00;8,70 €
1606;2;1; dont Menus;3,00;8,41 €
1607;2;1; dont Remises;1,00;0,29 €
1608;0;0;;0,00;0,00 €
1609;1;1;GOURMAND CAFE;0,00;0,00 €
1610;2;1;Total Net;162,00;1292,32 €
1611;2;1;Total Brut;162,00;1295,60 €
1612;2;1; dont Ventes;154,00;1292,32 €
1613;2;1; dont Menus;4,00;0,00 €
1614;2;1; dont Remises;4,00;3,28 €
1615;2;1;Total Annulations;1,00;8,20 €
1616;2;1;Total Avoir Ticket;2,00;16,40 €
1617;2;1;Total Modification Note;46,00;352,60 €
1618;0;0;;0,00;0,00 €
1619;1;1;GOURMAND CAFE M;0,00;0,00 €
1620;2;1;Total Net;6,00;17,40 €
1621;2;1; dont Menus;6,00;17,40 €
1622;2;1;Total Modification Note;1,00;2,90 €
1623;0;0;;0,00;0,00 €
1624;1;1;GOURMAND DECA;0,00;0,00 €
1625;2;1;Total Net;5,00;41,00 €
1626;2;1; dont Ventes;5,00;41,00 €
1627;0;0;;0,00;0,00 €
1628;1;1;GOURMAND THE;0,00;0,00 €
1629;2;1;Total Net;5,00;24,60 €
1630;2;1; dont Ventes;3,00;24,60 €
1631;2;1; dont Menus;2,00;0,00 €
1632;2;1;Total Modification Note;1,00;0,00 €
1633;0;0;;0,00;0,00 €
1634;1;1;NUTELLA;0,00;0,00 €
1635;2;1;Total Avoir Ticket;2,00;0,00 €
1636;2;1;Total Modification Note;11,00;0,00 €
1637;0;0;;0,00;0,00 €
1638;1;1;P TIT POMME;0,00;0,00 €
1639;2;1;Total Net;38,00;0,00 €
1640;2;1; dont Menus;38,00;0,00 €
1641;2;1;Total Modification Note;15,00;0,00 €
1642;0;0;;0,00;0,00 €
1643;1;1;PANNA COTTA;0,00;0,00 €
1644;2;1;Total Net;61,00;358,72 €
1645;2;1;Total Brut;88,00;519,20 €
1646;2;1; dont Ventes;59,00;358,72 €
1647;2;1; dont Remises;2,00;1,18 €
1648;2;1; dont Offert Client;27,00;159,30 €
1649;2;1;Total Annulations;5,00;23,60 €
1650;2;1;Total Modification Note;10,00;59,00 €
1651;0;0;;0,00;0,00 €
1652;1;1;PANNA COTTA CARTE M;0,00;0,00 €
1653;2;1;Total Net;1,00;2,90 €
1654;2;1; dont Menus;1,00;2,90 €
1655;0;0;;0,00;0,00 €
1656;1;1;POT PANNA COTTA M;0,00;0,00 €
1657;2;1;Total Net;21,00;0,00 €
1658;2;1; dont Menus;21,00;0,00 €
1659;2;1;Total Annulations;1,00;0,00 €
1660;2;1;Total Erreur de saisie;1,00;0,00 €
1661;2;1;Total Modification Note;8,00;0,00 €
1662;0;0;;0,00;0,00 €
1663;1;1;PROFITEROLES M;0,00;0,00 €
1664;2;1;Total Net;1,00;2,90 €
1665;2;1; dont Menus;1,00;2,90 €
1666;0;0;;0,00;0,00 €
1667;1;1;SUG DESSERT;0,00;0,00 €
1668;2;1;Total Net;1,00;6,00 €
1669;2;1; dont Ventes;1,00;6,00 €
1670;0;0;;0,00;0,00 €
1671;1;1;TARTELETTE NOISETTES NUTELLA M;0,00;0,00 €
1672;2;1;Total Annulations;1,00;2,90 €
1673;0;0;;0,00;0,00 €
1674;1;1;TIRAMISU M;0,00;0,00 €
1675;2;1;Total Net;9,00;26,10 €
1676;2;1; dont Menus;9,00;26,10 €
1677;2;1;Total Modification Note;3,00;8,70 €
1678;0;0;;0,00;0,00 €
1679;1;1;VER. PANA COTTA;0,00;0,00 €
1680;2;1;Total Net;47,00;0,00 €
1681;2;1; dont Ventes;47,00;0,00 €
1682;2;1;Total Avoir Ticket;2,00;0,00 €
1683;2;1;Total Modification Note;14,00;0,00 €
1684;0;0;;0,00;0,00 €
1685;1;1;VER. TIRAMISU;0,00;0,00 €
1686;2;1;Total Net;47,00;0,00 €
1687;2;1; dont Ventes;47,00;0,00 €
1688;2;1;Total Avoir Ticket;2,00;0,00 €
1689;2;1;Total Modification Note;14,00;0,00 €
1690;0;0;;0,00;0,00 €
1691;1;1;YAOURT A BOIRE;0,00;0,00 €
1692;2;1;Total Net;45,00;0,00 €
1693;2;1; dont Menus;45,00;0,00 €
1694;2;1;Total Modification Note;24,00;0,00 €
1695;0;0;;0,00;0,00 €
1696;4;0;Net DESSERTS;612,00;1863,55 €
1697;4;0;Brut DESSERTS;640,00;2027,60 €
1698;4;0; dont Ventes;332,00;1800,04 €
1699;4;0; dont Menus;273,00;63,51 €
1700;4;0; dont Remises;7,00;4,75 €
1701;4;0; dont Offert Client;28,00;159,30 €
1702;4;0;Annulations;9,00;34,70 €
1703;4;0;Erreur de saisie;2,00;0,00 €
1704;4;0;Avoir Ticket;17,00;16,40 €
1705;4;0;Modification Note;248,00;459,40 €
1706;0;0;;0,00;0,00 €
1707;1;0;DESSERTS PROMO;0,00;0,00 €
1708;1;1;1/2 ST MARCELLIN;0,00;0,00 €
1709;2;1;Total Net;12,00;57,60 €
1710;2;1; dont Ventes;12,00;57,60 €
1711;2;1;Total Annulations;1,00;4,80 €
1712;2;1;Total Modification Note;5,00;24,00 €
1713;0;0;;0,00;0,00 €
1714;1;1;COEUR COULANT CHOCO;0,00;0,00 €
1715;2;1;Total Net;64,00;436,15 €
1716;2;1;Total Brut;92,00;636,35 €
1717;2;1; dont Ventes;61,00;436,15 €
1718;2;1; dont Menus;3,00;0,00 €
1719;2;1; dont Offert Client;28,00;200,20 €
1720;2;1;Total Annulations;1,00;7,15 €
1721;2;1;Total Avoir Ticket;2,00;14,30 €
1722;2;1;Total Modification Note;19,00;128,70 €
1723;0;0;;0,00;0,00 €
1724;1;1;CPE 1 BOULE;0,00;0,00 €
1725;2;1;Total Net;176,00;120,59 €
1726;2;1;Total Brut;177,00;120,90 €
1727;2;1; dont Ventes;38,00;120,59 €
1728;2;1; dont Menus;137,00;0,00 €
1729;2;1; dont Remises;1,00;0,31 €
1730;2;1; dont Offert Client;1,00;0,00 €
1731;2;1;Total Annulations;1,00;0,00 €
1732;2;1;Total Avoir Ticket;3,00;0,00 €
1733;2;1;Total Modification Note;75,00;27,90 €
1734;0;0;;0,00;0,00 €
1735;1;1;CPE 2 BOULES;0,00;0,00 €
1736;2;1;Total Net;161,00;554,84 €
1737;2;1;Total Brut;162,00;561,60 €
1738;2;1; dont Ventes;104,00;554,84 €
1739;2;1; dont Menus;54,00;0,00 €
1740;2;1; dont Remises;3,00;1,56 €
1741;2;1; dont Offert Client;1,00;5,20 €
1742;2;1;Total Annulations;2,00;10,40 €
1743;2;1;Total Perte;1,00;5,20 €
1744;2;1;Total Erreur de saisie;1,00;5,20 €
1745;2;1;Total Avoir Ticket;2,00;0,00 €
1746;2;1;Total Modification Note;40,00;119,60 €
1747;0;0;;0,00;0,00 €
1748;1;1;CPE CAFE LIEGEOIS;0,00;0,00 €
1749;2;1;Total Net;32,00;228,66 €
1750;2;1;Total Brut;32,00;229,40 €
1751;2;1; dont Ventes;30,00;228,66 €
1752;2;1; dont Menus;1,00;0,00 €
1753;2;1; dont Remises;1,00;0,74 €
1754;2;1;Total Erreur de saisie;1,00;7,40 €
1755;2;1;Total Modification Note;8,00;59,20 €
1756;0;0;;0,00;0,00 €
1757;1;1;CPE CARAMEL LIEGEOIS;0,00;0,00 €
1758;2;1;Total Net;15,00;110,26 €
1759;2;1;Total Brut;15,00;111,00 €
1760;2;1; dont Ventes;14,00;110,26 €
1761;2;1; dont Remises;1,00;0,74 €
1762;2;1;Total Avoir Ticket;1,00;7,40 €
1763;2;1;Total Modification Note;3,00;22,20 €
1764;0;0;;0,00;0,00 €
1765;1;1;CPE CHOCO LIEGEOIS;0,00;0,00 €
1766;2;1;Total Net;44,00;318,20 €
1767;2;1; dont Ventes;43,00;318,20 €
1768;2;1; dont Menus;1,00;0,00 €
1769;2;1;Total Annulations;1,00;7,40 €
1770;2;1;Total Avoir Ticket;2,00;14,80 €
1771;2;1;Total Modification Note;10,00;74,00 €
1772;0;0;;0,00;0,00 €
1773;1;1;CPE FRUITS RGE LIEGEOIS;0,00;0,00 €
1774;2;1;Total Net;3,00;22,20 €
1775;2;1; dont Ventes;3,00;22,20 €
1776;2;1;Total Avoir Ticket;1,00;7,40 €
1777;2;1;Total Modification Note;2,00;14,80 €
1778;0;0;;0,00;0,00 €
1779;1;1;CPE PECHE MELBA;0,00;0,00 €
1780;2;1;Total Net;58,00;391,30 €
1781;2;1;Total Brut;59,00;399,00 €
1782;2;1; dont Ventes;55,00;391,30 €
1783;2;1; dont Menus;2,00;0,00 €
1784;2;1; dont Remises;1,00;0,70 €
1785;2;1; dont Offert Client;1,00;7,00 €
