Numéro;Type de Ligne;Niveau;Texte;Quantité;Montant
1163;3;2;" dont Offert Direction";4,00;25,10 €
1164;3;2;"Annulations LIQUIDES 20%";24,00;163,70 €
1165;3;2;"Perte LIQUIDES 20%";2,00;9,92 €
1166;3;2;"Erreur de saisie LIQUIDES 20%";16,00;83,10 €
1167;3;2;"Avoir Ticket LIQUIDES 20%";22,00;157,05 €
1168;3;2;"Modification Note LIQUIDES 20%";329,00;2203,42 €
1169;0;0;"";0,00;0,00 €
1170;1;0;"BOISSONS VAE 5.5%";0,00;0,00 €
1171;1;1;"ICE TEA 33CL VAE";0,00;0,00 €
1172;2;1;"Total Erreur de saisie";1,00;0,00 €
1173;0;0;"";0,00;0,00 €
1174;1;1;"PEPSI MAX 33CL VAE M";0,00;0,00 €
1175;2;1;"Total Erreur de saisie";1,00;0,00 €
1176;0;0;"";0,00;0,00 €
1177;1;1;"VITTEL 50CL VAE M";0,00;0,00 €
1178;2;1;"Total Net";1,00;0,00 €
1179;2;1;" dont Menus";1,00;0,00 €
1180;2;1;"Total Modification Note";1,00;0,00 €
1181;0;0;"";0,00;0,00 €
1182;4;0;"Net BOISSONS VAE 5.5%";1,00;0,00 €
1183;4;0;" dont Menus";1,00;0,00 €
1184;4;0;"Erreur de saisie";2,00;0,00 €
1185;4;0;"Modification Note";1,00;0,00 €
1186;0;0;"";0,00;0,00 €
1187;3;2;"Erreur de saisie LIQUIDES 5.5%";2,00;0,00 €
1188;3;2;"Modification Note LIQUIDES 5.5%";1,00;0,00 €
1189;0;0;"";0,00;0,00 €
1190;3;1;"Net LIQUIDES";3610,00;16733,73 €
1191;3;1;"Brut LIQUIDES";3630,00;16858,50 €
1192;3;1;" dont Ventes";3273,00;16312,79 €
1193;3;1;" dont Menus";239,00;420,94 €
1194;3;1;" dont Remises";98,00;56,07 €
1195;3;1;" dont Offert Client";12,00;32,00 €
1196;3;1;" dont Offert Direction";8,00;36,70 €
1197;3;1;"Annulations LIQUIDES";47,00;233,45 €
1198;3;1;"Perte LIQUIDES";3,00;11,73 €
1199;3;1;"Erreur de saisie LIQUIDES";33,00;122,70 €
1200;3;1;"Avoir Ticket LIQUIDES";75,00;299,45 €
1201;3;1;"Modification Note LIQUIDES";653,00;3177,81 €
1202;0;0;"";0,00;0,00 €
1203;1;0;"MESSAGES";0,00;0,00 €
1204;1;1;"    BLEU";0,00;0,00 €
1205;2;1;"Total Avoir Ticket";4,00;0,00 €
1206;2;1;"Total Modification Note";34,00;0,00 €
1207;0;0;"";0,00;0,00 €
1208;1;1;"    SAIGNANT";0,00;0,00 €
1209;2;1;"Total Annulations";1,00;0,00 €
1210;2;1;"Total Erreur de saisie";22,00;0,00 €
1211;2;1;"Total Avoir Ticket";24,00;0,00 €
1212;2;1;"Total Modification Note";243,90;0,00 €
1213;0;0;"";0,00;0,00 €
1214;1;1;"   ROSE";0,00;0,00 €
1215;2;1;"Total Avoir Ticket";1,00;0,00 €
1216;2;1;"Total Modification Note";8,00;0,00 €
1217;0;0;"";0,00;0,00 €
1218;1;1;"  A POINT";0,00;0,00 €
1219;2;1;"Total Annulations";3,00;0,00 €
1220;2;1;"Total Avoir Ticket";18,00;0,00 €
1221;2;1;"Total Modification Note";106,00;0,00 €
1222;0;0;"";0,00;0,00 €
1223;1;1;"  BIEN CUIT";0,00;0,00 €
1224;2;1;"Total Erreur de saisie";3,00;0,00 €
1225;2;1;"Total Avoir Ticket";2,00;0,00 €
1226;2;1;"Total Modification Note";20,00;0,00 €
1227;0;0;"";0,00;0,00 €
1228;1;1;"  FRITES - SALADE";0,00;0,00 €
1229;2;1;"Total Net";449,00;0,00 €
1230;2;1;" dont Ventes";449,00;0,00 €
1231;2;1;"Total Annulations";2,00;0,00 €
1232;2;1;"Total Avoir Ticket";15,00;0,00 €
1233;2;1;"Total Modification Note";62,00;0,00 €
1234;0;0;"";0,00;0,00 €
1235;1;1;" BARBE A PAPA";0,00;0,00 €
1236;2;1;"Total Modification Note";1,00;0,00 €
1237;0;0;"";0,00;0,00 €
1238;1;1;" CAFE";0,00;0,00 €
1239;2;1;"Total Erreur de saisie";1,00;0,00 €
1240;2;1;"Total Modification Note";4,00;0,00 €
1241;0;0;"";0,00;0,00 €
1242;1;1;" CHOCOLAT";0,00;0,00 €
1243;2;1;"Total Modification Note";15,00;0,00 €
1244;0;0;"";0,00;0,00 €
1245;1;1;" CITRON";0,00;0,00 €
1246;2;1;"Total Modification Note";10,00;0,00 €
1247;0;0;"";0,00;0,00 €
1248;1;1;" FRAISE";0,00;0,00 €
1249;2;1;"Total Modification Note";7,00;0,00 €
1250;0;0;"";0,00;0,00 €
1251;1;1;" FRAMBOISE";0,00;0,00 €
1252;2;1;"Total Avoir Ticket";1,00;0,00 €
1253;2;1;"Total Modification Note";8,00;0,00 €
1254;0;0;"";0,00;0,00 €
1255;1;1;" FRITES";0,00;0,00 €
1256;2;1;"Total Annulations";3,00;0,00 €
1257;2;1;"Total Perte";1,00;0,00 €
1258;2;1;"Total Avoir Ticket";34,00;0,00 €
1259;2;1;"Total Modification Note";288,00;0,00 €
1260;0;0;"";0,00;0,00 €
1261;1;1;" FRITES - HARICOTS V";0,00;0,00 €
1262;2;1;"Total Net";44,00;0,00 €
1263;2;1;" dont Ventes";44,00;0,00 €
1264;2;1;"Total Modification Note";5,00;0,00 €
1265;0;0;"";0,00;0,00 €
1266;1;1;" MANGUE";0,00;0,00 €
1267;2;1;"Total Modification Note";4,00;0,00 €
1268;0;0;"";0,00;0,00 €
1269;1;1;" NOIX COCO";0,00;0,00 €
1270;2;1;"Total Modification Note";4,00;0,00 €
1271;0;0;"";0,00;0,00 €
1272;1;1;" RHUM RAISIN";0,00;0,00 €
1273;2;1;"Total Annulations";2,00;0,00 €
1274;2;1;"Total Erreur de saisie";1,00;0,00 €
1275;0;0;"";0,00;0,00 €
1276;1;1;" VANILLE";0,00;0,00 €
1277;2;1;"Total Avoir Ticket";1,00;0,00 €
1278;2;1;"Total Modification Note";15,00;0,00 €
1279;0;0;"";0,00;0,00 €
1280;1;1;"1 PERS";0,00;0,00 €
1281;2;1;"Total Erreur de saisie";1,00;0,00 €
1282;2;1;"Total Modification Note";3,00;0,00 €
1283;0;0;"";0,00;0,00 €
1284;1;1;"2 PERS";0,00;0,00 €
1285;2;1;"Total Perte";1,00;0,00 €
1286;2;1;"Total Modification Note";7,00;0,00 €
1287;0;0;"";0,00;0,00 €
1288;1;1;"3 PERS";0,00;0,00 €
1289;2;1;"Total Modification Note";1,00;0,00 €
1290;0;0;"";0,00;0,00 €
1291;1;1;"=> FROMAGERE";0,00;0,00 €
1292;2;1;"Total Annulations";1,00;0,00 €
1293;2;1;"Total Modification Note";5,00;0,00 €
1294;0;0;"";0,00;0,00 €
1295;1;1;"=> TRADITIONNELLE";0,00;0,00 €
1296;2;1;"Total Annulations";1,00;0,00 €
1297;2;1;"Total Modification Note";5,00;0,00 €
1298;0;0;"";0,00;0,00 €
1299;1;1;"ALLONGE";0,00;0,00 €
1300;2;1;"Total Annulations";1,00;0,00 €
1301;2;1;"Total Erreur de saisie";1,00;0,00 €
1302;2;1;"Total Avoir Ticket";1,00;0,00 €
1303;2;1;"Total Modification Note";2,00;0,00 €
1304;0;0;"";0,00;0,00 €
1305;1;1;"ATTENTE APERO";0,00;0,00 €
1306;2;1;"Total Modification Note";1,00;0,00 €
1307;0;0;"";0,00;0,00 €
1308;1;1;"AVEC DESSERT";0,00;0,00 €
1309;2;1;"Total Erreur de saisie";4,00;0,00 €
1310;2;1;"Total Avoir Ticket";7,00;0,00 €
1311;2;1;"Total Modification Note";24,00;0,00 €
1312;0;0;"";0,00;0,00 €
1313;1;1;"AVEC GLACE";0,00;0,00 €
1314;2;1;"Total Avoir Ticket";1,00;0,00 €
1315;2;1;"Total Modification Note";6,00;0,00 €
1316;0;0;"";0,00;0,00 €
1317;1;1;"AVEC LAIT";0,00;0,00 €
1318;2;1;"Total Avoir Ticket";1,00;0,00 €
1319;0;0;"";0,00;0,00 €
1320;1;1;"BRISURE CRUMBLE";0,00;0,00 €
1321;2;1;"Total Avoir Ticket";1,00;0,00 €
1322;0;0;"";0,00;0,00 €
1323;1;1;"CARRE BEURRE";0,00;0,00 €
1324;2;1;"Total Modification Note";1,00;0,00 €
1325;0;0;"";0,00;0,00 €
1326;1;1;"CASSIS";0,00;0,00 €
1327;2;1;"Total Modification Note";2,00;0,00 €
1328;0;0;"";0,00;0,00 €
1329;1;1;"CLIENT TRES PRESSE";0,00;0,00 €
1330;2;1;"Total Modification Note";2,00;0,00 €
1331;0;0;"";0,00;0,00 €
1332;1;1;"DECA";0,00;0,00 €
1333;2;1;"Total Modification Note";1,00;0,00 €
1334;0;0;"";0,00;0,00 €
1335;1;1;"DUO HARICOTS VERTS";0,00;0,00 €
1336;2;1;"Total Avoir Ticket";1,00;0,00 €
1337;2;1;"Total Modification Note";3,00;0,00 €
1338;0;0;"";0,00;0,00 €
1339;1;1;"EMBEURREE - SLD VERTE";0,00;0,00 €
1340;2;1;"Total Net";23,00;0,00 €
1341;2;1;" dont Ventes";23,00;0,00 €
1342;2;1;"Total Annulations";2,00;0,00 €
1343;2;1;"Total Avoir Ticket";2,00;0,00 €
1344;2;1;"Total Modification Note";4,00;0,00 €
1345;0;0;"";0,00;0,00 €
1346;1;1;"EMBEURREE PDT";0,00;0,00 €
1347;2;1;"Total Erreur de saisie";1,00;0,00 €
1348;2;1;"Total Avoir Ticket";2,00;0,00 €
1349;2;1;"Total Modification Note";13,00;0,00 €
1350;0;0;"";0,00;0,00 €
1351;1;1;"EN ATTENTE";0,00;0,00 €
1352;2;1;"Total Annulations";1,00;0,00 €
1353;2;1;"Total Erreur de saisie";1,00;0,00 €
1354;2;1;"Total Avoir Ticket";2,00;0,00 €
1355;2;1;"Total Modification Note";6,00;0,00 €
1356;0;0;"";0,00;0,00 €
1357;1;1;"ESPRESSO";0,00;0,00 €
1358;2;1;"Total Annulations";1,00;0,00 €
1359;2;1;"Total Erreur de saisie";2,00;0,00 €
1360;2;1;"Total Avoir Ticket";1,00;0,00 €
1361;2;1;"Total Modification Note";3,00;0,00 €
1362;0;0;"";0,00;0,00 €
1363;1;1;"GRENADINE";0,00;0,00 €
1364;2;1;"Total Annulations";2,00;0,00 €
1365;2;1;"Total Modification Note";5,00;0,00 €
1366;0;0;"";0,00;0,00 €
1367;1;1;"HARICOTS V. - SALADE";0,00;0,00 €
1368;2;1;"Total Net";11,00;0,00 €
1369;2;1;" dont Ventes";11,00;0,00 €
1370;2;1;"Total Modification Note";1,00;0,00 €
1371;0;0;"";0,00;0,00 €
1372;1;1;"HARICOTS VERTS";0,00;0,00 €
1373;2;1;"Total Avoir Ticket";1,00;0,00 €
1374;2;1;"Total Modification Note";19,00;0,00 €
1375;0;0;"";0,00;0,00 €
1376;1;1;"MANDARINE";0,00;0,00 €
1377;2;1;"Total Erreur de saisie";1,00;0,00 €
1378;0;0;"";0,00;0,00 €
1379;1;1;"MENTHE";0,00;0,00 €
1380;2;1;"Total Avoir Ticket";1,00;0,00 €
1381;2;1;"Total Modification Note";7,00;0,00 €
1382;0;0;"";0,00;0,00 €
1383;1;1;"MENTHE CHOC";0,00;0,00 €
1384;2;1;"Total Modification Note";1,00;0,00 €
1385;0;0;"";0,00;0,00 €
1386;1;1;"NE PAS FAIRE";0,00;0,00 €
1387;2;1;"Total Erreur de saisie";4,00;0,00 €
1388;2;1;"Total Avoir Ticket";1,00;0,00 €
1389;2;1;"Total Modification Note";4,00;0,00 €
1390;0;0;"";0,00;0,00 €
1391;1;1;"NON PREPARE UNIQUEMENT A LA CARTE";0,00;0,00 €
1392;2;1;"Total Modification Note";6,00;0,00 €
1393;0;0;"";0,00;0,00 €
1394;1;1;"PECHE";0,00;0,00 €
1395;2;1;"Total Erreur de saisie";1,00;0,00 €
1396;2;1;"Total Avoir Ticket";2,00;0,00 €
1397;2;1;"Total Modification Note";13,00;0,00 €
1398;0;0;"";0,00;0,00 €
1399;1;1;"POELE DANS LES MENUS";0,00;0,00 €
1400;2;1;"Total Modification Note";1,00;0,00 €
1401;0;0;"";0,00;0,00 €
1402;1;1;"PREPARE";0,00;0,00 €
1403;2;1;"Total Annulations";1,00;0,00 €
1404;2;1;"Total Erreur de saisie";1,00;0,00 €
1405;2;1;"Total Avoir Ticket";1,00;0,00 €
1406;2;1;"Total Modification Note";11,00;0,00 €
1407;0;0;"";0,00;0,00 €
1408;1;1;"RIZ";0,00;0,00 €
1409;2;1;"Total Erreur de saisie";1,00;0,00 €
1410;2;1;"Total Modification Note";8,00;0,00 €
1411;0;0;"";0,00;0,00 €
1412;1;1;"RIZ - HARICOTS VERTS";0,00;0,00 €
1413;2;1;"Total Net";2,00;0,00 €
1414;2;1;" dont Ventes";2,00;0,00 €
1415;0;0;"";0,00;0,00 €
1416;1;1;"RIZ - SLD VERTE";0,00;0,00 €
1417;2;1;"Total Net";8,00;0,00 €
1418;2;1;" dont Ventes";8,00;0,00 €
1419;2;1;"Total Modification Note";3,00;0,00 €
1420;0;0;"";0,00;0,00 €
1421;1;1;"ROUGE";0,00;0,00 €
1422;2;1;"Total Modification Note";3,90;0,00 €
1423;0;0;"";0,00;0,00 €
1424;1;1;"SALADE";0,00;0,00 €
1425;2;1;"Total Annulations";1,00;0,00 €
1426;2;1;"Total Erreur de saisie";1,00;0,00 €
1427;2;1;"Total Avoir Ticket";2,00;0,00 €
1428;2;1;"Total Modification Note";54,00;0,00 €
1429;0;0;"";0,00;0,00 €
1430;1;1;"SANS CHANTILLY";0,00;0,00 €
1431;2;1;"Total Avoir Ticket";1,00;0,00 €
1432;2;1;"Total Modification Note";1,00;0,00 €
1433;0;0;"";0,00;0,00 €
1434;1;1;"SANS GLACE";0,00;0,00 €
1435;2;1;"Total Avoir Ticket";1,00;0,00 €
1436;2;1;"Total Modification Note";2,00;0,00 €
1437;0;0;"";0,00;0,00 €
1438;1;1;"SHOOTER MAYDIE";0,00;0,00 €
1439;2;1;"Total Erreur de saisie";2,00;0,00 €
1440;0;0;"";0,00;0,00 €
1441;1;1;"SUPP TRANCHE";0,00;0,00 €
1442;2;1;"Total Modification Note";8,00;0,00 €
1443;0;0;"";0,00;0,00 €
1444;1;1;"TRES CUIT";0,00;0,00 €
1445;2;1;"Total Modification Note";3,00;0,00 €
1446;0;0;"";0,00;0,00 €
1447;1;1;"VOIR SERVEUR CUISINE";0,00;0,00 €
1448;2;1;"Total Erreur de saisie";1,00;0,00 €
1449;0;0;"";0,00;0,00 €
1450;1;1;"VOIR SERVEUR SALLE";0,00;0,00 €
1451;2;1;"Total Erreur de saisie";1,00;0,00 €
1452;2;1;"Total Modification Note";8,00;0,00 €
1453;0;0;"";0,00;0,00 €
1454;1;1;"YAOURT BRASSE";0,00;0,00 €
1455;2;1;"Total Erreur de saisie";1,00;0,00 €
1456;0;0;"";0,00;0,00 €
1457;4;0;"Net MESSAGES";537,00;0,00 €
1458;4;0;" dont Ventes";537,00;0,00 €
1459;4;0;"Annulations";22,00;0,00 €
1460;4;0;"Perte";2,00;0,00 €
1461;4;0;"Erreur de saisie";51,00;0,00 €
1462;4;0;"Avoir Ticket";129,00;0,00 €
1463;4;0;"Modification Note";1082,80;0,00 €
1464;0;0;"";0,00;0,00 €
1465;1;0;"MESSAGES SUPP";0,00;0,00 €
1466;1;1;"SUPP JUS ANANAS";0,00;0,00 €
1467;2;1;"Total Net";4,00;1,80 €
1468;2;1;"Total Brut";5,00;3,00 €
1469;2;1;" dont Ventes";2,00;1,80 €
1470;2;1;" dont Remises";2,00;0,20 €
1471;2;1;" dont Offert Direction";1,00;1,00 €
1472;2;1;"Total Erreur de saisie";1,00;1,00 €
1473;0;0;"";0,00;0,00 €
1474;1;1;"SUPP JUS ORANGE";0,00;0,00 €
1475;2;1;"Total Net";1,00;1,00 €
1476;2;1;" dont Ventes";1,00;1,00 €
1477;2;1;"Total Modification Note";2,00;2,00 €
1478;0;0;"";0,00;0,00 €
1479;1;1;"SUPP JUS POMME";0,00;0,00 €
1480;2;1;"Total Net";1,00;1,00 €
1481;2;1;" dont Ventes";1,00;1,00 €
1482;2;1;"Total Modification Note";2,00;2,00 €
1483;0;0;"";0,00;0,00 €
1484;1;1;"SUPP LIMONADE";0,00;0,00 €
1485;2;1;"Total Net";2,00;2,00 €
1486;2;1;" dont Ventes";2,00;2,00 €
1487;2;1;"Total Modification Note";1,00;1,00 €
1488;0;0;"";0,00;0,00 €
1489;1;1;"SUPP PEPSI";0,00;0,00 €
1490;2;1;"Total Net";21,00;19,90 €
1491;2;1;"Total Brut";22,00;21,00 €
1492;2;1;" dont Ventes";20,00;19,90 €
1493;2;1;" dont Remises";1,00;0,10 €
1494;2;1;" dont Offert Direction";1,00;1,00 €
1495;2;1;"Total Modification Note";9,00;9,00 €
1496;0;0;"";0,00;0,00 €
1497;1;1;"SUPP PERRIER";0,00;0,00 €
1498;2;1;"Total Net";1,00;1,00 €
1499;2;1;" dont Ventes";1,00;1,00 €
1500;0;0;"";0,00;0,00 €
1501;4;0;"Net MESSAGES SUPP";30,00;26,70 €
1502;4;0;"Brut MESSAGES SUPP";32,00;29,00 €
1503;4;0;" dont Ventes";27,00;26,70 €
1504;4;0;" dont Remises";3,00;0,30 €
1505;4;0;" dont Offert Direction";2,00;2,00 €
1506;4;0;"Erreur de saisie";1,00;1,00 €
1507;4;0;"Modification Note";14,00;14,00 €
1508;0;0;"";0,00;0,00 €
1509;1;0;"REDUCTIONS EUROS";0,00;0,00 €
1510;1;1;"ANNUL. DESS. DES HALLES";0,00;0,00 €
1511;2;1;"Total Net";4,00;-18,40 €
1512;2;1;" dont Ventes";4,00;-18,40 €
1513;2;1;"Total Modification Note";1,00;-4,60 €
1514;0;0;"";0,00;0,00 €
1515;4;0;"Net REDUCTIONS EUROS";4,00;-18,40 €
1516;4;0;" dont Ventes";4,00;-18,40 €
1517;4;0;"Modification Note";1,00;-4,60 €
1518;0;0;"";0,00;0,00 €
1519;1;0;"CARPACCIOS ENTREES";0,00;0,00 €
1520;1;1;"ENT CARPA BASILIC";0,00;0,00 €
1521;2;1;"Total Net";2,00;0,00 €
1522;2;1;" dont Menus";2,00;0,00 €
1523;0;0;"";0,00;0,00 €
1524;4;0;"Net CARPACCIOS ENTREES";2,00;0,00 €
1525;4;0;" dont Menus";2,00;0,00 €
1526;0;0;"";0,00;0,00 €
1527;1;0;"CARPACCIOS PLATS";0,00;0,00 €
1528;1;1;"MI-CUIT BOEUF TATAKI";0,00;0,00 €
1529;2;1;"Total Net";76,00;1451,57 €
1530;2;1;"Total Brut";76,00;1455,40 €
1531;2;1;" dont Ventes";74,00;1451,57 €
1532;2;1;" dont Remises";2,00;3,83 €
1533;2;1;"Total Avoir Ticket";1,00;19,15 €
1534;2;1;"Total Modification Note";16,00;306,40 €
1535;0;0;"";0,00;0,00 €
1536;1;1;"PLAT CARPA BASILIC";0,00;0,00 €
1537;2;1;"Total Net";15,00;238,50 €
1538;2;1;" dont Ventes";15,00;238,50 €
1539;2;1;"Total Modification Note";3,00;47,70 €
1540;0;0;"";0,00;0,00 €
1541;1;1;"PLAT CARPA CHEVRE";0,00;0,00 €
1542;2;1;"Total Net";34,00;605,02 €
1543;2;1;"Total Brut";34,00;608,60 €
1544;2;1;" dont Ventes";33,00;605,02 €
1545;2;1;" dont Remises";1,00;3,58 €
1546;2;1;"Total Avoir Ticket";1,00;17,90 €
1547;2;1;"Total Modification Note";5,00;89,50 €
1548;0;0;"";0,00;0,00 €
1549;1;1;"SUPP GRANA PADANO";0,00;0,00 €
1550;2;1;"Total Net";9,00;9,00 €
1551;2;1;" dont Ventes";9,00;9,00 €
1552;2;1;"Total Modification Note";2,00;2,00 €
1553;0;0;"";0,00;0,00 €
1554;4;0;"Net CARPACCIOS PLATS";134,00;2304,09 €
1555;4;0;"Brut CARPACCIOS PLATS";134,00;2311,50 €
1556;4;0;" dont Ventes";131,00;2304,09 €
1557;4;0;" dont Remises";3,00;7,41 €
1558;4;0;"Avoir Ticket";2,00;37,05 €
1559;4;0;"Modification Note";26,00;445,60 €
1560;0;0;"";0,00;0,00 €
1561;1;0;"DESSERTS";0,00;0,00 €
1562;1;1;" CARAMEL BEURRE SALE";0,00;0,00 €
1563;2;1;"Total Erreur de saisie";1,00;0,00 €
1564;2;1;"Total Modification Note";7,00;0,00 €
1565;0;0;"";0,00;0,00 €
1566;1;1;"CAFE DOUCEUR M";0,00;0,00 €
1567;2;1;"Total Net";49,00;0,00 €
1568;2;1;" dont Menus";49,00;0,00 €
1569;2;1;"Total Annulations";2,00;0,00 €
1570;2;1;"Total Modification Note";2,00;0,00 €
1571;0;0;"";0,00;0,00 €
1572;1;1;"CAFE PLAISIR";0,00;0,00 €
1573;2;1;"Total Net";26,00;121,73 €
1574;2;1;"Total Brut";27,00;126,90 €
1575;2;1;" dont Ventes";25,00;121,73 €
1576;2;1;" dont Remises";1,00;0,47 €
1577;2;1;" dont Offert Client";1,00;4,70 €
1578;2;1;"Total Avoir Ticket";1,00;4,70 €
1579;2;1;"Total Modification Note";4,00;18,80 €
1580;0;0;"";0,00;0,00 €
1581;1;1;"CHANTILLY.";0,00;0,00 €
1582;2;1;"Total Annulations";1,00;0,00 €
1583;2;1;"Total Avoir Ticket";1,00;0,00 €
1584;2;1;"Total Modification Note";18,00;0,00 €
1585;0;0;"";0,00;0,00 €
1586;1;1;"COEUR COULANT CHOCO M";0,00;0,00 €
1587;2;1;"Total Net";1,00;2,90 €
1588;2;1;" dont Menus";1,00;2,90 €
1589;2;1;"Total Avoir Ticket";1,00;2,90 €
1590;0;0;"";0,00;0,00 €
1591;1;1;"CREME BRULEE M";0,00;0,00 €
1592;2;1;"Total Net";1,00;2,90 €
1593;2;1;" dont Menus";1,00;2,90 €
1594;2;1;"Total Modification Note";1,00;2,90 €
1595;0;0;"";0,00;0,00 €
1596;1;1;"DUO VERRINES DESSERTS";0,00;0,00 €
1597;2;1;"Total Net";50,00;0,00 €
1598;2;1;" dont Menus";50,00;0,00 €
1599;2;1;"Total Avoir Ticket";2,00;0,00 €
1600;2;1;"Total Modification Note";7,00;0,00 €
1601;0;0;"";0,00;0,00 €
1602;1;1;"ENFANT VER. TIRAMISU";0,00;0,00 €
1603;2;1;"Total Net";28,00;0,00 €
1604;2;1;" dont Menus";28,00;0,00 €
1605;2;1;"Total Avoir Ticket";1,00;0,00 €
1606;2;1;"Total Modification Note";6,00;0,00 €
1607;0;0;"";0,00;0,00 €
1608;1;1;"GAUFRE BRUXELLES M";0,00;0,00 €
1609;2;1;"Total Net";2,00;5,80 €
1610;2;1;" dont Menus";2,00;5,80 €
1611;2;1;"Total Modification Note";2,00;5,80 €
1612;0;0;"";0,00;0,00 €
1613;1;1;"GOURMAND CAFE";0,00;0,00 €
1614;2;1;"Total Net";227,00;1838,44 €
1615;2;1;"Total Brut";227,00;1845,00 €
1616;2;1;" dont Ventes";220,00;1838,44 €
1617;2;1;" dont Menus";2,00;0,00 €
1618;2;1;" dont Remises";5,00;6,56 €
1619;2;1;"Total Annulations";2,00;16,40 €
1620;2;1;"Total Erreur de saisie";2,00;16,40 €
1621;2;1;"Total Avoir Ticket";5,00;41,00 €
1622;2;1;"Total Modification Note";27,00;221,40 €
1623;0;0;"";0,00;0,00 €
1624;1;1;"GOURMAND CAFE M";0,00;0,00 €
1625;2;1;"Total Net";10,00;29,00 €
1626;2;1;" dont Menus";10,00;29,00 €
1627;2;1;"Total Modification Note";4,00;11,60 €
1628;0;0;"";0,00;0,00 €
1629;1;1;"GOURMAND DECA";0,00;0,00 €
1630;2;1;"Total Net";12,00;98,40 €
1631;2;1;" dont Ventes";12,00;98,40 €
1632;2;1;"Total Modification Note";2,00;16,40 €
1633;0;0;"";0,00;0,00 €
1634;1;1;"GOURMAND THE";0,00;0,00 €
1635;2;1;"Total Net";4,00;32,80 €
1636;2;1;" dont Ventes";4,00;32,80 €
1637;0;0;"";0,00;0,00 €
1638;1;1;"NUTELLA";0,00;0,00 €
1639;2;1;"Total Avoir Ticket";1,00;0,00 €
1640;2;1;"Total Modification Note";4,00;0,00 €
1641;0;0;"";0,00;0,00 €
1642;1;1;"P TIT POMME";0,00;0,00 €
1643;2;1;"Total Net";17,00;0,00 €
1644;2;1;" dont Menus";17,00;0,00 €
1645;0;0;"";0,00;0,00 €
1646;1;1;"PANNA COTTA";0,00;0,00 €
1647;2;1;"Total Net";67,00;383,50 €
1648;2;1;"Total Brut";67,00;389,40 €
1649;2;1;" dont Ventes";60,00;383,50 €
1650;2;1;" dont Menus";1,00;0,00 €
1651;2;1;" dont Remises";6,00;5,90 €
1652;2;1;"Total Annulations";2,00;11,80 €
1653;2;1;"Total Erreur de saisie";1,00;5,90 €
1654;2;1;"Total Avoir Ticket";3,00;17,70 €
1655;2;1;"Total Modification Note";15,00;88,50 €
1656;0;0;"";0,00;0,00 €
1657;1;1;"POT PANNA COTTA M";0,00;0,00 €
1658;2;1;"Total Net";17,00;0,00 €
1659;2;1;" dont Menus";17,00;0,00 €
1660;2;1;"Total Erreur de saisie";1,00;0,00 €
1661;2;1;"Total Modification Note";2,00;0,00 €
1662;0;0;"";0,00;0,00 €
1663;1;1;"PROFITEROLES M";0,00;0,00 €
1664;2;1;"Total Net";3,00;8,70 €
1665;2;1;" dont Menus";3,00;8,70 €
1666;2;1;"Total Avoir Ticket";4,00;11,60 €
1667;0;0;"";0,00;0,00 €
1668;1;1;"SUG DESSERT";0,00;0,00 €
1669;2;1;"Total Net";1,00;6,90 €
1670;2;1;" dont Ventes";1,00;6,90 €
1671;2;1;"Total Annulations";1,00;7,90 €
1672;0;0;"";0,00;0,00 €
1673;1;1;"TIRAMISU M";0,00;0,00 €
1674;2;1;"Total Net";7,00;20,30 €
1675;2;1;" dont Menus";7,00;20,30 €
1676;2;1;"Total Avoir Ticket";2,00;5,80 €
1677;2;1;"Total Modification Note";1,00;2,90 €
1678;0;0;"";0,00;0,00 €
1679;1;1;"VER. PANA COTTA";0,00;0,00 €
1680;2;1;"Total Net";51,00;0,00 €
1681;2;1;" dont Ventes";51,00;0,00 €
1682;2;1;"Total Avoir Ticket";2,00;0,00 €
1683;2;1;"Total Modification Note";7,00;0,00 €
1684;0;0;"";0,00;0,00 €
1685;1;1;"VER. TIRAMISU";0,00;0,00 €
1686;2;1;"Total Net";49,00;0,00 €
1687;2;1;" dont Ventes";49,00;0,00 €
1688;2;1;"Total Avoir Ticket";2,00;0,00 €
1689;2;1;"Total Modification Note";7,00;0,00 €
1690;0;0;"";0,00;0,00 €
1691;1;1;"YAOURT A BOIRE";0,00;0,00 €
1692;2;1;"Total Net";33,00;0,00 €
1693;2;1;" dont Menus";33,00;0,00 €
1694;2;1;"Total Avoir Ticket";1,00;0,00 €
1695;2;1;"Total Modification Note";4,00;0,00 €
1696;0;0;"";0,00;0,00 €
1697;4;0;"Net DESSERTS";655,00;2551,37 €
1698;4;0;"Brut DESSERTS";656,00;2569,00 €
1699;4;0;" dont Ventes";422,00;2481,77 €
1700;4;0;" dont Menus";221,00;69,60 €
1701;4;0;" dont Remises";12,00;12,93 €
1702;4;0;" dont Offert Client";1,00;4,70 €
1703;4;0;"Annulations";8,00;36,10 €
1704;4;0;"Erreur de saisie";5,00;22,30 €
1705;4;0;"Avoir Ticket";26,00;83,70 €
1706;4;0;"Modification Note";120,00;368,30 €
1707;0;0;"";0,00;0,00 €
1708;1;0;"DESSERTS PROMO";0,00;0,00 €
1709;1;1;"1/2 ST MARCELLIN";0,00;0,00 €
1710;2;1;"Total Net";19,00;91,20 €
1711;2;1;" dont Ventes";19,00;91,20 €
1712;2;1;"Total Erreur de saisie";7,00;33,60 €
1713;2;1;"Total Avoir Ticket";1,00;4,80 €
