Numéro;Type de Ligne;Niveau;Texte;Quantité;Montant
1153;3;1;" dont Offerts Personnel";7,00;42,15 €
1154;3;1;" dont Remises";103,00;61,18 €
1155;3;1;" dont Offert Client";24,00;106,90 €
1156;3;1;" dont Offert Direction";7,00;49,65 €
1157;3;1;"Annulations LIQUIDES";54,00;280,45 €
1158;3;1;"Perte LIQUIDES";14,00;73,75 €
1159;3;1;"Erreur de saisie LIQUIDES";18,00;69,55 €
1160;3;1;"Avoir Ticket LIQUIDES";77,00;404,70 €
1161;3;1;"Modification Note LIQUIDES";1143,00;4964,80 €
1162;0;0;"";0,00;0,00 €
1163;1;0;"MESSAGES";0,00;0,00 €
1164;1;1;"    BLEU";0,00;0,00 €
1165;2;1;"Total Avoir Ticket";3,00;0,00 €
1166;2;1;"Total Modification Note";49,00;0,00 €
1167;0;0;"";0,00;0,00 €
1168;1;1;"    SAIGNANT";0,00;0,00 €
1169;2;1;"Total Annulations";1,00;0,00 €
1170;2;1;"Total Perte";2,00;0,00 €
1171;2;1;"Total Erreur de saisie";2,00;0,00 €
1172;2;1;"Total Avoir Ticket";21,00;0,00 €
1173;2;1;"Total Modification Note";312,90;0,00 €
1174;0;0;"";0,00;0,00 €
1175;1;1;"   ROSE";0,00;0,00 €
1176;2;1;"Total Modification Note";5,00;0,00 €
1177;0;0;"";0,00;0,00 €
1178;1;1;"  A POINT";0,00;0,00 €
1179;2;1;"Total Avoir Ticket";10,00;0,00 €
1180;2;1;"Total Modification Note";275,90;0,00 €
1181;0;0;"";0,00;0,00 €
1182;1;1;"  BIEN CUIT";0,00;0,00 €
1183;2;1;"Total Annulations";2,00;0,00 €
1184;2;1;"Total Avoir Ticket";1,00;0,00 €
1185;2;1;"Total Modification Note";57,00;0,00 €
1186;0;0;"";0,00;0,00 €
1187;1;1;"  FRITES - SALADE";0,00;0,00 €
1188;2;1;"Total Net";314,00;0,00 €
1189;2;1;" dont Ventes";314,00;0,00 €
1190;2;1;"Total Annulations";1,00;0,00 €
1191;2;1;"Total Perte";1,00;0,00 €
1192;2;1;"Total Erreur de saisie";1,00;0,00 €
1193;2;1;"Total Avoir Ticket";5,00;0,00 €
1194;2;1;"Total Modification Note";70,00;0,00 €
1195;0;0;"";0,00;0,00 €
1196;1;1;" BARBE A PAPA";0,00;0,00 €
1197;2;1;"Total Annulations";1,00;0,00 €
1198;2;1;"Total Avoir Ticket";2,00;0,00 €
1199;2;1;"Total Modification Note";11,00;0,00 €
1200;0;0;"";0,00;0,00 €
1201;1;1;" CAFE";0,00;0,00 €
1202;2;1;"Total Avoir Ticket";1,00;0,00 €
1203;2;1;"Total Modification Note";7,00;0,00 €
1204;0;0;"";0,00;0,00 €
1205;1;1;" CHOCOLAT";0,00;0,00 €
1206;2;1;"Total Annulations";1,00;0,00 €
1207;2;1;"Total Avoir Ticket";2,00;0,00 €
1208;2;1;"Total Modification Note";26,00;0,00 €
1209;0;0;"";0,00;0,00 €
1210;1;1;" CITRON";0,00;0,00 €
1211;2;1;"Total Annulations";1,00;0,00 €
1212;2;1;"Total Avoir Ticket";2,00;0,00 €
1213;2;1;"Total Modification Note";30,00;0,00 €
1214;0;0;"";0,00;0,00 €
1215;1;1;" FRAISE";0,00;0,00 €
1216;2;1;"Total Perte";1,00;0,00 €
1217;2;1;"Total Modification Note";38,00;0,00 €
1218;0;0;"";0,00;0,00 €
1219;1;1;" FRAMBOISE";0,00;0,00 €
1220;2;1;"Total Modification Note";28,00;0,00 €
1221;0;0;"";0,00;0,00 €
1222;1;1;" FRITES";0,00;0,00 €
1223;2;1;"Total Annulations";2,00;0,00 €
1224;2;1;"Total Perte";1,00;0,00 €
1225;2;1;"Total Erreur de saisie";3,00;0,00 €
1226;2;1;"Total Avoir Ticket";33,00;0,00 €
1227;2;1;"Total Modification Note";689,00;0,00 €
1228;0;0;"";0,00;0,00 €
1229;1;1;" FRITES - HARICOTS V";0,00;0,00 €
1230;2;1;"Total Net";30,00;0,00 €
1231;2;1;" dont Ventes";30,00;0,00 €
1232;2;1;"Total Avoir Ticket";2,00;0,00 €
1233;2;1;"Total Modification Note";8,00;0,00 €
1234;0;0;"";0,00;0,00 €
1235;1;1;" MANGUE";0,00;0,00 €
1236;2;1;"Total Modification Note";16,00;0,00 €
1237;0;0;"";0,00;0,00 €
1238;1;1;" NOIX COCO";0,00;0,00 €
1239;2;1;"Total Avoir Ticket";1,00;0,00 €
1240;2;1;"Total Modification Note";8,00;0,00 €
1241;0;0;"";0,00;0,00 €
1242;1;1;" RHUM RAISIN";0,00;0,00 €
1243;2;1;"Total Erreur de saisie";1,00;0,00 €
1244;2;1;"Total Modification Note";9,00;0,00 €
1245;0;0;"";0,00;0,00 €
1246;1;1;" VANILLE";0,00;0,00 €
1247;2;1;"Total Annulations";1,00;0,00 €
1248;2;1;"Total Erreur de saisie";1,00;0,00 €
1249;2;1;"Total Avoir Ticket";4,00;0,00 €
1250;2;1;"Total Modification Note";55,00;0,00 €
1251;0;0;"";0,00;0,00 €
1252;1;1;" YAOURT";0,00;0,00 €
1253;2;1;"Total Modification Note";2,00;0,00 €
1254;0;0;"";0,00;0,00 €
1255;1;1;"2 PERS";0,00;0,00 €
1256;2;1;"Total Modification Note";4,00;0,00 €
1257;0;0;"";0,00;0,00 €
1258;1;1;"3 PERS";0,00;0,00 €
1259;2;1;"Total Annulations";1,00;0,00 €
1260;2;1;"Total Modification Note";4,00;0,00 €
1261;0;0;"";0,00;0,00 €
1262;1;1;"4 PERS";0,00;0,00 €
1263;2;1;"Total Modification Note";1,00;0,00 €
1264;0;0;"";0,00;0,00 €
1265;1;1;"6 PERS";0,00;0,00 €
1266;2;1;"Total Modification Note";3,00;0,00 €
1267;0;0;"";0,00;0,00 €
1268;1;1;"=> CROQ APERO";0,00;0,00 €
1269;2;1;"Total Modification Note";3,00;0,00 €
1270;0;0;"";0,00;0,00 €
1271;1;1;"=> FROMAGERE";0,00;0,00 €
1272;2;1;"Total Modification Note";6,00;0,00 €
1273;0;0;"";0,00;0,00 €
1274;1;1;"=> TRADITIONNELLE";0,00;0,00 €
1275;2;1;"Total Modification Note";6,00;0,00 €
1276;0;0;"";0,00;0,00 €
1277;1;1;"ALLONGE";0,00;0,00 €
1278;2;1;"Total Avoir Ticket";1,00;0,00 €
1279;2;1;"Total Modification Note";9,00;0,00 €
1280;0;0;"";0,00;0,00 €
1281;1;1;"ANANAS";0,00;0,00 €
1282;2;1;"Total Modification Note";6,00;0,00 €
1283;0;0;"";0,00;0,00 €
1284;1;1;"AVEC DESSERT";0,00;0,00 €
1285;2;1;"Total Annulations";3,00;0,00 €
1286;2;1;"Total Erreur de saisie";1,00;0,00 €
1287;2;1;"Total Avoir Ticket";3,00;0,00 €
1288;2;1;"Total Modification Note";36,00;0,00 €
1289;0;0;"";0,00;0,00 €
1290;1;1;"AVEC GLACE";0,00;0,00 €
1291;2;1;"Total Modification Note";12,00;0,00 €
1292;0;0;"";0,00;0,00 €
1293;1;1;"AVEC LAIT";0,00;0,00 €
1294;2;1;"Total Modification Note";2,00;0,00 €
1295;0;0;"";0,00;0,00 €
1296;1;1;"BRISURE CRUMBLE";0,00;0,00 €
1297;2;1;"Total Modification Note";2,00;0,00 €
1298;0;0;"";0,00;0,00 €
1299;1;1;"CASSIS";0,00;0,00 €
1300;2;1;"Total Perte";1,00;0,00 €
1301;2;1;"Total Avoir Ticket";1,00;0,00 €
1302;2;1;"Total Modification Note";13,00;0,00 €
1303;0;0;"";0,00;0,00 €
1304;1;1;"CLIENT PRESSE";0,00;0,00 €
1305;2;1;"Total Modification Note";3,00;0,00 €
1306;0;0;"";0,00;0,00 €
1307;1;1;"CLIENT TRES PRESSE";0,00;0,00 €
1308;2;1;"Total Modification Note";1,00;0,00 €
1309;0;0;"";0,00;0,00 €
1310;1;1;"DECA";0,00;0,00 €
1311;2;1;"Total Modification Note";1,00;0,00 €
1312;0;0;"";0,00;0,00 €
1313;1;1;"DUO HARICOTS VERTS";0,00;0,00 €
1314;2;1;"Total Modification Note";18,00;0,00 €
1315;0;0;"";0,00;0,00 €
1316;1;1;"EMBEURREE - SLD VERTE";0,00;0,00 €
1317;2;1;"Total Net";8,00;0,00 €
1318;2;1;" dont Ventes";8,00;0,00 €
1319;2;1;"Total Modification Note";4,00;0,00 €
1320;0;0;"";0,00;0,00 €
1321;1;1;"EMBEURREE PDT";0,00;0,00 €
1322;2;1;"Total Avoir Ticket";1,00;0,00 €
1323;2;1;"Total Modification Note";25,00;0,00 €
1324;0;0;"";0,00;0,00 €
1325;1;1;"EN ATTENTE";0,00;0,00 €
1326;2;1;"Total Annulations";2,00;0,00 €
1327;2;1;"Total Modification Note";26,00;0,00 €
1328;0;0;"";0,00;0,00 €
1329;1;1;"ESPRESSO";0,00;0,00 €
1330;2;1;"Total Erreur de saisie";2,00;0,00 €
1331;2;1;"Total Avoir Ticket";2,00;0,00 €
1332;2;1;"Total Modification Note";16,00;0,00 €
1333;0;0;"";0,00;0,00 €
1334;1;1;"GRENADINE";0,00;0,00 €
1335;2;1;"Total Annulations";1,00;0,00 €
1336;2;1;"Total Avoir Ticket";2,00;0,00 €
1337;2;1;"Total Modification Note";24,00;0,00 €
1338;0;0;"";0,00;0,00 €
1339;1;1;"HARICOTS V. - SALADE";0,00;0,00 €
1340;2;1;"Total Net";10,00;0,00 €
1341;2;1;" dont Ventes";10,00;0,00 €
1342;2;1;"Total Modification Note";2,00;0,00 €
1343;0;0;"";0,00;0,00 €
1344;1;1;"HARICOTS VERTS";0,00;0,00 €
1345;2;1;"Total Avoir Ticket";1,00;0,00 €
1346;2;1;"Total Modification Note";15,00;0,00 €
1347;0;0;"";0,00;0,00 €
1348;1;1;"MANDARINE";0,00;0,00 €
1349;2;1;"Total Modification Note";3,00;0,00 €
1350;0;0;"";0,00;0,00 €
1351;1;1;"MENTHE";0,00;0,00 €
1352;2;1;"Total Modification Note";9,00;0,00 €
1353;0;0;"";0,00;0,00 €
1354;1;1;"MENTHE CHOC";0,00;0,00 €
1355;2;1;"Total Modification Note";3,00;0,00 €
1356;0;0;"";0,00;0,00 €
1357;1;1;"MURE";0,00;0,00 €
1358;2;1;"Total Perte";1,00;0,00 €
1359;2;1;"Total Modification Note";2,00;0,00 €
1360;0;0;"";0,00;0,00 €
1361;1;1;"NE PAS FAIRE";0,00;0,00 €
1362;2;1;"Total Modification Note";16,00;0,00 €
1363;0;0;"";0,00;0,00 €
1364;1;1;"NON PREPARE UNIQUEMENT A LA CARTE";0,00;0,00 €
1365;2;1;"Total Modification Note";19,00;0,00 €
1366;0;0;"";0,00;0,00 €
1367;1;1;"PECHE";0,00;0,00 €
1368;2;1;"Total Avoir Ticket";1,00;0,00 €
1369;2;1;"Total Modification Note";15,00;0,00 €
1370;0;0;"";0,00;0,00 €
1371;1;1;"POELE DANS LES MENUS";0,00;0,00 €
1372;2;1;"Total Modification Note";2,00;0,00 €
1373;0;0;"";0,00;0,00 €
1374;1;1;"PREPARE";0,00;0,00 €
1375;2;1;"Total Avoir Ticket";2,00;0,00 €
1376;2;1;"Total Modification Note";22,00;0,00 €
1377;0;0;"";0,00;0,00 €
1378;1;1;"RIZ";0,00;0,00 €
1379;2;1;"Total Avoir Ticket";1,00;0,00 €
1380;2;1;"Total Modification Note";17,00;0,00 €
1381;0;0;"";0,00;0,00 €
1382;1;1;"RIZ - SLD VERTE";0,00;0,00 €
1383;2;1;"Total Net";4,00;0,00 €
1384;2;1;" dont Ventes";4,00;0,00 €
1385;2;1;"Total Modification Note";2,00;0,00 €
1386;0;0;"";0,00;0,00 €
1387;1;1;"ROUGE";0,00;0,00 €
1388;2;1;"Total Modification Note";3,00;0,00 €
1389;0;0;"";0,00;0,00 €
1390;1;1;"SALADE";0,00;0,00 €
1391;2;1;"Total Annulations";1,00;0,00 €
1392;2;1;"Total Perte";1,00;0,00 €
1393;2;1;"Total Avoir Ticket";5,00;0,00 €
1394;2;1;"Total Modification Note";57,00;0,00 €
1395;0;0;"";0,00;0,00 €
1396;1;1;"SANS CHANTILLY";0,00;0,00 €
1397;2;1;"Total Modification Note";2,00;0,00 €
1398;0;0;"";0,00;0,00 €
1399;1;1;"SANS GLACE";0,00;0,00 €
1400;2;1;"Total Modification Note";1,00;0,00 €
1401;0;0;"";0,00;0,00 €
1402;1;1;"SANS SAUCE";0,00;0,00 €
1403;2;1;"Total Avoir Ticket";1,00;0,00 €
1404;0;0;"";0,00;0,00 €
1405;1;1;"SAUCE CARAMEL";0,00;0,00 €
1406;2;1;"Total Modification Note";2,00;0,00 €
1407;0;0;"";0,00;0,00 €
1408;1;1;"SAUCE CHOCOLAT";0,00;0,00 €
1409;2;1;"Total Avoir Ticket";1,00;0,00 €
1410;2;1;"Total Modification Note";1,00;0,00 €
1411;0;0;"";0,00;0,00 €
1412;1;1;"SERRE";0,00;0,00 €
1413;2;1;"Total Modification Note";1,00;0,00 €
1414;0;0;"";0,00;0,00 €
1415;1;1;"SHOOTER MAYDIE";0,00;0,00 €
1416;2;1;"Total Modification Note";1,00;0,00 €
1417;0;0;"";0,00;0,00 €
1418;1;1;"SUPP TRANCHE";0,00;0,00 €
1419;2;1;"Total Avoir Ticket";2,00;0,00 €
1420;2;1;"Total Modification Note";23,00;0,00 €
1421;0;0;"";0,00;0,00 €
1422;1;1;"THE";0,00;0,00 €
1423;2;1;"Total Modification Note";2,00;0,00 €
1424;0;0;"";0,00;0,00 €
1425;1;1;"THE FRUITS ROUGES";0,00;0,00 €
1426;2;1;"Total Modification Note";1,00;0,00 €
1427;0;0;"";0,00;0,00 €
1428;1;1;"THE VERT MENTHE";0,00;0,00 €
1429;2;1;"Total Erreur de saisie";1,00;0,00 €
1430;0;0;"";0,00;0,00 €
1431;1;1;"TRES CUIT";0,00;0,00 €
1432;2;1;"Total Modification Note";4,00;0,00 €
1433;0;0;"";0,00;0,00 €
1434;1;1;"VOIR SERVEUR CUISINE";0,00;0,00 €
1435;2;1;"Total Avoir Ticket";1,00;0,00 €
1436;0;0;"";0,00;0,00 €
1437;1;1;"VOIR SERVEUR SALLE";0,00;0,00 €
1438;2;1;"Total Avoir Ticket";4,00;0,00 €
1439;2;1;"Total Modification Note";11,00;0,00 €
1440;0;0;"";0,00;0,00 €
1441;1;1;"YAOURT BRASSE";0,00;0,00 €
1442;2;1;"Total Modification Note";2,00;0,00 €
1443;0;0;"";0,00;0,00 €
1444;4;0;"Net MESSAGES";366,00;0,00 €
1445;4;0;" dont Ventes";366,00;0,00 €
1446;4;0;"Annulations";18,00;0,00 €
1447;4;0;"Perte";8,00;0,00 €
1448;4;0;"Erreur de saisie";12,00;0,00 €
1449;4;0;"Avoir Ticket";116,00;0,00 €
1450;4;0;"Modification Note";2159,80;0,00 €
1451;0;0;"";0,00;0,00 €
1452;1;0;"MESSAGES SUPP";0,00;0,00 €
1453;1;1;"SUPP PEPSI";0,00;0,00 €
1454;2;1;"Total Net";17,00;14,80 €
1455;2;1;"Total Brut";19,00;17,00 €
1456;2;1;" dont Ventes";15,00;14,80 €
1457;2;1;" dont Remises";2,00;0,20 €
1458;2;1;" dont Offert Client";2,00;2,00 €
1459;2;1;"Total Perte";2,00;2,00 €
1460;2;1;"Total Erreur de saisie";1,00;1,00 €
1461;2;1;"Total Modification Note";12,00;12,00 €
1462;0;0;"";0,00;0,00 €
1463;4;0;"Net MESSAGES SUPP";17,00;14,80 €
1464;4;0;"Brut MESSAGES SUPP";19,00;17,00 €
1465;4;0;" dont Ventes";15,00;14,80 €
1466;4;0;" dont Remises";2,00;0,20 €
1467;4;0;" dont Offert Client";2,00;2,00 €
1468;4;0;"Perte";2,00;2,00 €
1469;4;0;"Erreur de saisie";1,00;1,00 €
1470;4;0;"Modification Note";12,00;12,00 €
1471;0;0;"";0,00;0,00 €
1472;1;0;"REDUCTIONS EUROS";0,00;0,00 €
1473;1;1;"ANNUL. DESS. DES HALLES";0,00;0,00 €
1474;2;1;"Total Net";4,00;-18,40 €
1475;2;1;" dont Ventes";4,00;-18,40 €
1476;0;0;"";0,00;0,00 €
1477;4;0;"Net REDUCTIONS EUROS";4,00;-18,40 €
1478;4;0;" dont Ventes";4,00;-18,40 €
1479;0;0;"";0,00;0,00 €
1480;1;0;"CARPACCIOS ENTREES";0,00;0,00 €
1481;1;1;"ENT CARPA BASILIC";0,00;0,00 €
1482;2;1;"Total Net";7,00;0,00 €
1483;2;1;" dont Menus";7,00;0,00 €
1484;2;1;"Total Modification Note";6,00;0,00 €
1485;0;0;"";0,00;0,00 €
1486;4;0;"Net CARPACCIOS ENTREES";7,00;0,00 €
1487;4;0;" dont Menus";7,00;0,00 €
1488;4;0;"Modification Note";6,00;0,00 €
1489;0;0;"";0,00;0,00 €
1490;1;0;"CARPACCIOS PLATS";0,00;0,00 €
1491;1;1;"MI-CUIT BOEUF TATAKI";0,00;0,00 €
1492;2;1;"Total Net";62,00;1185,39 €
1493;2;1;"Total Brut";62,00;1187,30 €
1494;2;1;" dont Ventes";61,00;1185,39 €
1495;2;1;" dont Remises";1,00;1,91 €
1496;2;1;"Total Modification Note";28,00;536,20 €
1497;0;0;"";0,00;0,00 €
1498;1;1;"PLAT CARPA BASILIC";0,00;0,00 €
1499;2;1;"Total Net";22,00;349,80 €
1500;2;1;" dont Ventes";22,00;349,80 €
1501;2;1;"Total Annulations";1,00;15,90 €
1502;2;1;"Total Modification Note";6,00;95,40 €
1503;0;0;"";0,00;0,00 €
1504;1;1;"PLAT CARPA CHEVRE";0,00;0,00 €
1505;2;1;"Total Net";42,00;748,22 €
1506;2;1;"Total Brut";42,00;751,80 €
1507;2;1;" dont Ventes";40,00;748,22 €
1508;2;1;" dont Remises";2,00;3,58 €
1509;2;1;"Total Avoir Ticket";2,00;35,80 €
1510;2;1;"Total Modification Note";12,00;214,80 €
1511;0;0;"";0,00;0,00 €
1512;1;1;"SUPP GRANA PADANO";0,00;0,00 €
1513;2;1;"Total Net";11,00;11,00 €
1514;2;1;" dont Ventes";11,00;11,00 €
1515;2;1;"Total Annulations";1,00;1,00 €
1516;2;1;"Total Avoir Ticket";1,00;1,00 €
1517;2;1;"Total Modification Note";2,00;2,00 €
1518;0;0;"";0,00;0,00 €
1519;4;0;"Net CARPACCIOS PLATS";137,00;2294,41 €
1520;4;0;"Brut CARPACCIOS PLATS";137,00;2299,90 €
1521;4;0;" dont Ventes";134,00;2294,41 €
1522;4;0;" dont Remises";3,00;5,49 €
1523;4;0;"Annulations";2,00;16,90 €
1524;4;0;"Avoir Ticket";3,00;36,80 €
1525;4;0;"Modification Note";48,00;848,40 €
1526;0;0;"";0,00;0,00 €
1527;1;0;"DESSERTS";0,00;0,00 €
1528;1;1;" CARAMEL BEURRE SALE";0,00;0,00 €
1529;2;1;"Total Annulations";1,00;0,00 €
1530;2;1;"Total Avoir Ticket";1,00;0,00 €
1531;2;1;"Total Modification Note";26,00;0,00 €
1532;0;0;"";0,00;0,00 €
1533;1;1;"CAFE DOUCEUR M";0,00;0,00 €
1534;2;1;"Total Net";47,00;0,00 €
1535;2;1;" dont Menus";47,00;0,00 €
1536;2;1;"Total Erreur de saisie";2,00;0,00 €
1537;2;1;"Total Avoir Ticket";1,00;0,00 €
1538;2;1;"Total Modification Note";13,00;0,00 €
1539;0;0;"";0,00;0,00 €
1540;1;1;"CAFE PLAISIR";0,00;0,00 €
1541;2;1;"Total Net";29,00;136,30 €
1542;2;1;" dont Ventes";29,00;136,30 €
1543;2;1;"Total Avoir Ticket";1,00;4,70 €
1544;2;1;"Total Modification Note";6,00;28,20 €
1545;0;0;"";0,00;0,00 €
1546;1;1;"CHANTILLY.";0,00;0,00 €
1547;2;1;"Total Annulations";1,00;0,00 €
1548;2;1;"Total Erreur de saisie";1,00;0,00 €
1549;2;1;"Total Avoir Ticket";4,00;0,00 €
1550;2;1;"Total Modification Note";72,00;0,00 €
1551;0;0;"";0,00;0,00 €
1552;1;1;"COEUR COULANT CHOCO M";0,00;0,00 €
1553;2;1;"Total Net";4,00;11,60 €
1554;2;1;" dont Menus";4,00;11,60 €
1555;2;1;"Total Modification Note";3,00;8,70 €
1556;0;0;"";0,00;0,00 €
1557;1;1;"CREME BRULEE M";0,00;0,00 €
1558;2;1;"Total Net";2,00;5,80 €
1559;2;1;" dont Menus";2,00;5,80 €
1560;2;1;"Total Modification Note";1,00;2,90 €
1561;0;0;"";0,00;0,00 €
1562;1;1;"DUO VERRINES DESSERTS";0,00;0,00 €
1563;2;1;"Total Net";47,00;0,00 €
1564;2;1;" dont Menus";47,00;0,00 €
1565;2;1;"Total Modification Note";19,00;0,00 €
1566;0;0;"";0,00;0,00 €
1567;1;1;"ENFANT VER. TIRAMISU";0,00;0,00 €
1568;2;1;"Total Net";83,00;0,00 €
1569;2;1;" dont Menus";83,00;0,00 €
1570;2;1;"Total Modification Note";37,00;0,00 €
1571;0;0;"";0,00;0,00 €
1572;1;1;"GOURMAND CAFE";0,00;0,00 €
1573;2;1;"Total Net";183,00;1457,96 €
1574;2;1;"Total Brut";185,00;1476,00 €
1575;2;1;" dont Ventes";176,00;1457,96 €
1576;2;1;" dont Menus";5,00;0,00 €
1577;2;1;" dont Remises";2,00;1,64 €
1578;2;1;" dont Offert Client";1,00;8,20 €
1579;2;1;" dont Offert Menu Enfant";1,00;8,20 €
1580;2;1;"Total Annulations";6,00;49,20 €
1581;2;1;"Total Erreur de saisie";-1,00;-8,20 €
1582;2;1;"Total Avoir Ticket";3,00;24,60 €
1583;2;1;"Total Modification Note";53,00;418,20 €
1584;0;0;"";0,00;0,00 €
1585;1;1;"GOURMAND CAFE M";0,00;0,00 €
1586;2;1;"Total Net";2,00;5,80 €
1587;2;1;" dont Menus";2,00;5,80 €
1588;0;0;"";0,00;0,00 €
1589;1;1;"GOURMAND DECA";0,00;0,00 €
1590;2;1;"Total Net";6,00;48,38 €
1591;2;1;"Total Brut";6,00;49,20 €
1592;2;1;" dont Ventes";5,00;48,38 €
1593;2;1;" dont Remises";1,00;0,82 €
1594;2;1;"Total Avoir Ticket";1,00;8,20 €
1595;2;1;"Total Modification Note";2,00;16,40 €
1596;0;0;"";0,00;0,00 €
1597;1;1;"GOURMAND THE";0,00;0,00 €
1598;2;1;"Total Net";7,00;57,40 €
1599;2;1;" dont Ventes";7,00;57,40 €
1600;2;1;"Total Modification Note";2,00;16,40 €
1601;0;0;"";0,00;0,00 €
1602;1;1;"NUTELLA";0,00;0,00 €
1603;2;1;"Total Modification Note";19,00;0,00 €
1604;0;0;"";0,00;0,00 €
1605;1;1;"P TIT POMME";0,00;0,00 €
1606;2;1;"Total Net";54,00;0,00 €
1607;2;1;" dont Menus";54,00;0,00 €
1608;2;1;"Total Erreur de saisie";1,00;0,00 €
1609;2;1;"Total Modification Note";28,00;0,00 €
1610;0;0;"";0,00;0,00 €
1611;1;1;"PANNA COTTA";0,00;0,00 €
1612;2;1;"Total Net";52,00;305,62 €
1613;2;1;"Total Brut";52,00;306,80 €
1614;2;1;" dont Ventes";50,00;305,62 €
1615;2;1;" dont Remises";2,00;1,18 €
1616;2;1;"Total Annulations";3,00;17,70 €
1617;2;1;"Total Avoir Ticket";1,00;5,90 €
1618;2;1;"Total Modification Note";13,00;76,70 €
1619;0;0;"";0,00;0,00 €
1620;1;1;"PANNA COTTA CARTE M";0,00;0,00 €
1621;2;1;"Total Brut";1,00;2,90 €
1622;2;1;" dont Offert Client";1,00;2,90 €
1623;2;1;"Total Erreur de saisie";1,00;2,90 €
1624;2;1;"Total Modification Note";1,00;2,90 €
1625;0;0;"";0,00;0,00 €
1626;1;1;"POT PANNA COTTA M";0,00;0,00 €
1627;2;1;"Total Net";21,00;0,00 €
1628;2;1;" dont Menus";21,00;0,00 €
1629;2;1;"Total Avoir Ticket";1,00;0,00 €
1630;2;1;"Total Modification Note";5,00;0,00 €
1631;0;0;"";0,00;0,00 €
1632;1;1;"PROFITEROLES M";0,00;0,00 €
1633;2;1;"Total Net";3,00;8,70 €
1634;2;1;" dont Menus";3,00;8,70 €
1635;2;1;"Total Avoir Ticket";1,00;2,90 €
1636;0;0;"";0,00;0,00 €
1637;1;1;"TIRAMISU M";0,00;0,00 €
1638;2;1;"Total Net";4,00;11,60 €
1639;2;1;" dont Menus";4,00;11,60 €
1640;2;1;"Total Modification Note";1,00;2,90 €
1641;0;0;"";0,00;0,00 €
1642;1;1;"VER. PANA COTTA";0,00;0,00 €
1643;2;1;"Total Net";47,00;0,00 €
1644;2;1;" dont Ventes";47,00;0,00 €
1645;2;1;"Total Modification Note";19,00;0,00 €
1646;0;0;"";0,00;0,00 €
1647;1;1;"VER. TIRAMISU";0,00;0,00 €
1648;2;1;"Total Net";47,00;0,00 €
1649;2;1;" dont Ventes";47,00;0,00 €
1650;2;1;"Total Modification Note";19,00;0,00 €
1651;0;0;"";0,00;0,00 €
1652;1;1;"YAOURT A BOIRE";0,00;0,00 €
1653;2;1;"Total Net";49,00;0,00 €
1654;2;1;" dont Menus";49,00;0,00 €
1655;2;1;"Total Erreur de saisie";1,00;0,00 €
1656;2;1;"Total Modification Note";27,00;0,00 €
1657;0;0;"";0,00;0,00 €
1658;4;0;"Net DESSERTS";687,00;2049,16 €
1659;4;0;"Brut DESSERTS";690,00;2072,10 €
1660;4;0;" dont Ventes";361,00;2005,66 €
1661;4;0;" dont Menus";321,00;43,50 €
1662;4;0;" dont Remises";5,00;3,64 €
1663;4;0;" dont Offert Client";2,00;11,10 €
1664;4;0;" dont Offert Menu Enfant";1,00;8,20 €
1665;4;0;"Annulations";11,00;66,90 €
1666;4;0;"Erreur de saisie";5,00;-5,30 €
1667;4;0;"Avoir Ticket";14,00;46,30 €
1668;4;0;"Modification Note";366,00;573,30 €
1669;0;0;"";0,00;0,00 €
1670;1;0;"DESSERTS PROMO";0,00;0,00 €
1671;1;1;"1/2 ST MARCELLIN";0,00;0,00 €
1672;2;1;"Total Net";8,00;38,40 €
1673;2;1;" dont Ventes";8,00;38,40 €
1674;2;1;"Total Annulations";2,00;9,60 €
1675;2;1;"Total Modification Note";5,00;24,00 €
1676;0;0;"";0,00;0,00 €
1677;1;1;"COEUR COULANT CHOCO";0,00;0,00 €
1678;2;1;"Total Net";82,00;556,28 €
1679;2;1;"Total Brut";82,00;557,70 €
1680;2;1;" dont Ventes";76,00;556,28 €
1681;2;1;" dont Menus";4,00;0,00 €
1682;2;1;" dont Remises";2,00;1,42 €
1683;2;1;"Total Erreur de saisie";1,00;7,15 €
1684;2;1;"Total Avoir Ticket";3,00;21,45 €
1685;2;1;"Total Modification Note";24,00;143,00 €
1686;0;0;"";0,00;0,00 €
1687;1;1;"CPE 1 BOULE";0,00;0,00 €
1688;2;1;"Total Net";243,00;176,39 €
1689;2;1;"Total Brut";243,00;176,70 €
1690;2;1;" dont Ventes";56,00;176,39 €
1691;2;1;" dont Menus";186,00;0,00 €
1692;2;1;" dont Remises";1,00;0,31 €
1693;2;1;"Total Annulations";3,00;3,10 €
1694;2;1;"Total Erreur de saisie";1,00;3,10 €
1695;2;1;"Total Avoir Ticket";2,00;3,10 €
1696;2;1;"Total Modification Note";128,00;83,70 €
1697;0;0;"";0,00;0,00 €
1698;1;1;"CPE 2 BOULES";0,00;0,00 €
1699;2;1;"Total Net";134,00;449,80 €
1700;2;1;"Total Brut";136,00;462,80 €
1701;2;1;" dont Ventes";82,00;449,80 €
1702;2;1;" dont Menus";47,00;0,00 €
1703;2;1;" dont Remises";5,00;2,60 €
1704;2;1;" dont Offert Direction";2,00;10,40 €
1705;2;1;"Total Annulations";1,00;5,20 €
1706;2;1;"Total Erreur de saisie";1,00;5,20 €
1707;2;1;"Total Avoir Ticket";5,00;5,20 €
1708;2;1;"Total Modification Note";38,00;104,00 €
1709;0;0;"";0,00;0,00 €
