Numéro;Type de Ligne;Niveau;Texte;Quantité;Montant
1144;2;1;"Total Modification Note";1,00;19,90 €
1145;0;0;"";0,00;0,00 €
1146;1;1;"EMINCE BOEUF MARINE";0,00;0,00 €
1147;2;1;"Total Net";50,00;734,07 €
1148;2;1;"Total Brut";50,00;740,00 €
1149;2;1;" dont Ventes";46,00;734,07 €
1150;2;1;" dont Remises";4,00;5,93 €
1151;2;1;"Total Avoir Ticket";2,00;29,60 €
1152;2;1;"Total Modification Note";8,00;118,40 €
1153;0;0;"";0,00;0,00 €
1154;1;1;"ENFANT COEUR ENTRECOTE";0,00;0,00 €
1155;2;1;"Total Net";31,00;0,00 €
1156;2;1;" dont Menus";31,00;0,00 €
1157;2;1;"Total Annulations";2,00;0,00 €
1158;2;1;"Total Avoir Ticket";3,00;0,00 €
1159;2;1;"Total Modification Note";6,00;0,00 €
1160;0;0;"";0,00;0,00 €
1161;1;1;"ENTRECOTE 230GR";0,00;0,00 €
1162;2;1;"Total Net";142,00;2987,63 €
1163;2;1;"Total Brut";143,00;3017,30 €
1164;2;1;" dont Ventes";138,00;2987,63 €
1165;2;1;" dont Remises";4,00;8,57 €
1166;2;1;" dont Offert Direction";1,00;21,10 €
1167;2;1;"Total Annulations";1,00;21,10 €
1168;2;1;"Total Perte";2,00;42,20 €
1169;2;1;"Total Avoir Ticket";3,00;63,30 €
1170;2;1;"Total Modification Note";21,00;443,10 €
1171;0;0;"";0,00;0,00 €
1172;1;1;"ENTRECOTE 300GR";0,00;0,00 €
1173;2;1;"Total Net";50,00;1424,16 €
1174;2;1;"Total Brut";52,00;1497,60 €
1175;2;1;" dont Ventes";46,00;1424,16 €
1176;2;1;" dont Remises";4,00;15,84 €
1177;2;1;" dont Offert Client";2,00;57,60 €
1178;2;1;"Total Annulations";1,00;28,80 €
1179;2;1;"Total Modification Note";10,00;288,00 €
1180;0;0;"";0,00;0,00 €
1181;1;1;"ESTIVAL BURGER";0,00;0,00 €
1182;2;1;"Total Net";34,00;574,60 €
1183;2;1;" dont Ventes";34,00;574,60 €
1184;2;1;"Total Avoir Ticket";1,00;16,90 €
1185;2;1;"Total Modification Note";6,00;101,40 €
1186;0;0;"";0,00;0,00 €
1187;1;1;"GALETTE VEGETARIENNE";0,00;0,00 €
1188;2;1;"Total Net";1,00;1,00 €
1189;2;1;" dont Ventes";1,00;1,00 €
1190;2;1;"Total Erreur de saisie";7,00;7,00 €
1191;2;1;"Total Modification Note";1,00;1,00 €
1192;0;0;"";0,00;0,00 €
1193;1;1;"GRILLADE PORC";0,00;0,00 €
1194;2;1;"Total Net";2,00;0,00 €
1195;2;1;" dont Menus";2,00;0,00 €
1196;0;0;"";0,00;0,00 €
1197;1;1;"MAQUIGNON";0,00;0,00 €
1198;2;1;"Total Net";122,00;944,24 €
1199;2;1;"Total Brut";122,00;947,20 €
1200;2;1;" dont Ventes";62,00;944,24 €
1201;2;1;" dont Menus";58,00;0,00 €
1202;2;1;" dont Remises";2,00;2,96 €
1203;2;1;"Total Annulations";1,00;0,00 €
1204;2;1;"Total Avoir Ticket";3,00;29,60 €
1205;2;1;"Total Modification Note";35,00;222,00 €
1206;0;0;"";0,00;0,00 €
1207;1;1;"MILLEFEUILLE BOEUF";0,00;0,00 €
1208;2;1;"Total Net";77,00;1413,40 €
1209;2;1;"Total Brut";77,00;1424,50 €
1210;2;1;" dont Ventes";73,00;1413,40 €
1211;2;1;" dont Remises";4,00;11,10 €
1212;2;1;"Total Modification Note";19,00;351,50 €
1213;0;0;"";0,00;0,00 €
1214;1;1;"ONGLET";0,00;0,00 €
1215;2;1;"Total Net";66,00;1307,43 €
1216;2;1;"Total Brut";67,00;1333,30 €
1217;2;1;" dont Ventes";63,00;1307,43 €
1218;2;1;" dont Remises";3,00;5,97 €
1219;2;1;" dont Offert Client";1,00;19,90 €
1220;2;1;"Total Perte";1,00;19,90 €
1221;2;1;"Total Avoir Ticket";1,00;19,90 €
1222;2;1;"Total Modification Note";14,00;278,60 €
1223;0;0;"";0,00;0,00 €
1224;1;1;"OS MOELLE SUPP.";0,00;0,00 €
1225;2;1;"Total Net";62,00;227,55 €
1226;2;1;"Total Brut";64,00;236,80 €
1227;2;1;" dont Ventes";59,00;227,55 €
1228;2;1;" dont Remises";3,00;1,85 €
1229;2;1;" dont Offert Client";2,00;7,40 €
1230;2;1;"Total Modification Note";9,00;33,30 €
1231;0;0;"";0,00;0,00 €
1232;1;1;"PANACHE DU BOUCHER";0,00;0,00 €
1233;2;1;"Total Net";156,00;2637,96 €
1234;2;1;"Total Brut";158,00;2688,40 €
1235;2;1;" dont Ventes";115,00;2446,08 €
1236;2;1;" dont Menus";37,00;191,88 €
1237;2;1;" dont Remises";4,00;8,84 €
1238;2;1;" dont Offert Client";2,00;41,60 €
1239;2;1;"Total Avoir Ticket";7,00;98,80 €
1240;2;1;"Total Modification Note";28,00;457,60 €
1241;0;0;"";0,00;0,00 €
1242;1;1;"PAVE RUMSTECK";0,00;0,00 €
1243;2;1;"Total Net";64,00;871,61 €
1244;2;1;"Total Brut";67,00;935,30 €
1245;2;1;" dont Ventes";42,00;871,61 €
1246;2;1;" dont Menus";20,00;0,00 €
1247;2;1;" dont Remises";2,00;3,99 €
1248;2;1;" dont Offert Client";2,00;39,80 €
1249;2;1;" dont Offert Direction";1,00;19,90 €
1250;2;1;"Total Perte";1,00;19,90 €
1251;2;1;"Total Avoir Ticket";1,00;19,90 €
1252;2;1;"Total Modification Note";31,00;318,40 €
1253;0;0;"";0,00;0,00 €
1254;1;1;"RUSTIQUE MAQUI.";0,00;0,00 €
1255;2;1;"Total Net";63,00;1063,01 €
1256;2;1;"Total Brut";63,00;1064,70 €
1257;2;1;" dont Ventes";62,00;1063,01 €
1258;2;1;" dont Remises";1,00;1,69 €
1259;2;1;"Total Annulations";1,00;16,90 €
1260;2;1;"Total Avoir Ticket";1,00;16,90 €
1261;2;1;"Total Modification Note";7,00;118,30 €
1262;0;0;"";0,00;0,00 €
1263;1;1;"SUPP FOIE GRAS POELE";0,00;0,00 €
1264;2;1;"Total Net";14,00;82,60 €
1265;2;1;" dont Ventes";14,00;82,60 €
1266;0;0;"";0,00;0,00 €
1267;1;1;"SUPP SAUCE";0,00;0,00 €
1268;2;1;"Total Net";81,00;80,80 €
1269;2;1;"Total Brut";82,00;82,00 €
1270;2;1;" dont Ventes";79,00;80,80 €
1271;2;1;" dont Remises";2,00;0,20 €
1272;2;1;" dont Offert Client";1,00;1,00 €
1273;2;1;"Total Avoir Ticket";2,00;2,00 €
1274;2;1;"Total Modification Note";14,00;14,00 €
1275;0;0;"";0,00;0,00 €
1276;1;1;"SURPRISE DU BOUCHER";0,00;0,00 €
1277;2;1;"Total Net";212,00;1085,46 €
1278;2;1;"Total Brut";212,00;1090,20 €
1279;2;1;" dont Ventes";66,00;1085,46 €
1280;2;1;" dont Menus";143,00;0,00 €
1281;2;1;" dont Remises";3,00;4,74 €
1282;2;1;"Total Annulations";2,00;15,80 €
1283;2;1;"Total Avoir Ticket";4,00;0,00 €
1284;2;1;"Total Modification Note";40,00;158,00 €
1285;0;0;"";0,00;0,00 €
1286;1;1;"TRESOR LOUCHEBEM";0,00;0,00 €
1287;2;1;"Total Net";39,00;1202,01 €
1288;2;1;"Total Brut";39,00;1205,10 €
1289;2;1;" dont Ventes";38,00;1202,01 €
1290;2;1;" dont Remises";1,00;3,09 €
1291;2;1;"Total Modification Note";10,00;309,00 €
1292;0;0;"";0,00;0,00 €
1293;1;1;"TRIPLE CLASSIC BURGER";0,00;0,00 €
1294;2;1;"Total Net";3,00;61,80 €
1295;2;1;" dont Ventes";3,00;61,80 €
1296;0;0;"";0,00;0,00 €
1297;1;1;"TRIPLE CROUSTI BURGER";0,00;0,00 €
1298;2;1;"Total Net";2,00;45,80 €
1299;2;1;" dont Ventes";2,00;45,80 €
1300;2;1;"Total Erreur de saisie";3,00;68,70 €
1301;0;0;"";0,00;0,00 €
1302;1;1;"TRIPLE ESTIVAL BURGER";0,00;0,00 €
1303;2;1;"Total Net";1,00;22,90 €
1304;2;1;" dont Ventes";1,00;22,90 €
1305;2;1;"Total Modification Note";1,00;22,90 €
1306;0;0;"";0,00;0,00 €
1307;1;1;"TRIPLE RUST. MAQUIGNON";0,00;0,00 €
1308;2;1;"Total Net";1,00;22,90 €
1309;2;1;"Total Brut";2,00;45,80 €
1310;2;1;" dont Ventes";1,00;22,90 €
1311;2;1;" dont Offert Client";1,00;22,90 €
1312;2;1;"Total Modification Note";1,00;22,90 €
1313;0;0;"";0,00;0,00 €
1314;4;0;"Net VIANDES HORS PROMO";1833,00;27406,63 €
1315;4;0;"Brut VIANDES HORS PROMO";1850,00;27898,40 €
1316;4;0;" dont Ventes";1476,00;27214,75 €
1317;4;0;" dont Menus";291,00;191,88 €
1318;4;0;" dont Remises";66,00;175,07 €
1319;4;0;" dont Offert Client";14,00;258,80 €
1320;4;0;" dont Offert Direction";3,00;57,90 €
1321;4;0;"Annulations";12,00;158,20 €
1322;4;0;"Perte";5,00;100,90 €
1323;4;0;"Erreur de saisie";17,00;205,00 €
1324;4;0;"Avoir Ticket";40,00;501,10 €
1325;4;0;"Modification Note";373,00;5433,40 €
1326;0;0;"";0,00;0,00 €
1327;3;3;"Net VIANDES HORS PROMOS";2050,00;30861,55 €
1328;3;3;"Brut VIANDES HORS PROMOS";2069,00;31395,10 €
1329;3;3;" dont Ventes";1667,00;30669,67 €
1330;3;3;" dont Menus";313,00;191,88 €
1331;3;3;" dont Remises";70,00;187,25 €
1332;3;3;" dont Offert Client";16,00;288,40 €
1333;3;3;" dont Offert Direction";3,00;57,90 €
1334;3;3;"Annulations VIANDES HORS PROMOS";13,00;176,90 €
1335;3;3;"Perte VIANDES HORS PROMOS";5,00;100,90 €
1336;3;3;"Erreur de saisie VIANDES HORS PROMOS";18,00;205,00 €
1337;3;3;"Avoir Ticket VIANDES HORS PROMOS";43,00;550,10 €
1338;3;3;"Modification Note VIANDES HORS PROMOS";402,00;5847,90 €
1339;0;0;"";0,00;0,00 €
1340;3;2;"Net VIANDES";2050,00;30861,55 €
1341;3;2;"Brut VIANDES";2069,00;31395,10 €
1342;3;2;" dont Ventes";1667,00;30669,67 €
1343;3;2;" dont Menus";313,00;191,88 €
1344;3;2;" dont Remises";70,00;187,25 €
1345;3;2;" dont Offert Client";16,00;288,40 €
1346;3;2;" dont Offert Direction";3,00;57,90 €
1347;3;2;"Annulations VIANDES";13,00;176,90 €
1348;3;2;"Perte VIANDES";5,00;100,90 €
1349;3;2;"Erreur de saisie VIANDES";18,00;205,00 €
1350;3;2;"Avoir Ticket VIANDES";43,00;550,10 €
1351;3;2;"Modification Note VIANDES";402,00;5847,90 €
1352;0;0;"";0,00;0,00 €
1353;3;1;"Net SOLIDES";6017,00;60230,63 €
1354;3;1;"Brut SOLIDES";6099,00;61318,10 €
1355;3;1;" dont Ventes";4561,00;59843,46 €
1356;3;1;" dont Menus";1256,00;387,17 €
1357;3;1;" dont Remises";200,00;396,97 €
1358;3;1;" dont Offert Client";67,00;575,30 €
1359;3;1;" dont Offert Direction";15,00;115,20 €
1360;3;1;"Annulations SOLIDES";61,00;535,70 €
1361;3;1;"Perte SOLIDES";14,00;165,20 €
1362;3;1;"Erreur de saisie SOLIDES";73,00;636,00 €
1363;3;1;"Avoir Ticket SOLIDES";185,00;1188,10 €
1364;3;1;"Modification Note SOLIDES";1479,00;12089,20 €
1365;0;0;"";0,00;0,00 €
1366;3;0;"Net Global";6017,00;60230,63 €
1367;3;0;"Brut Global";6099,00;61318,10 €
1368;3;0;" dont Ventes";4561,00;59843,46 €
1369;3;0;" dont Menus";1256,00;387,17 €
1370;3;0;" dont Remises";200,00;396,97 €
1371;3;0;" dont Offert Client";67,00;575,30 €
1372;3;0;" dont Offert Direction";15,00;115,20 €
1373;3;0;"Annulations Global";61,00;535,70 €
1374;3;0;"Perte Global";14,00;165,20 €
1375;3;0;"Erreur de saisie Global";73,00;636,00 €
1376;3;0;"Avoir Ticket Global";185,00;1188,10 €
1377;3;0;"Modification Note Global";1479,00;12089,20 €
1378;0;0;"";0,00;0,00 €
